REG,Marker ,Jour,Mois,Année,Plongeur,Depth_(ft),Site,Transect,section,sexe,LC_(mm)
CR,4404,8,7,2014,Mcomeau,17,I6,4,4,f,25
CR,4405,8,7,2014,Mcomeau,17,I6,4,4,m,40
CR,4406,8,7,2014,Mcomeau,17,I6,4,4,m,50
CR,4407,8,7,2014,Mcomeau,17,I6,4,4,f,22
CR,4408,8,7,2014,Mcomeau,17,I6,4,4,m,22
CR,4409,8,7,2014,Mcomeau,17,I6,4,4,i,9
CR,4410,8,7,2014,Mcomeau,17,I6,4,4,i,9
CR,4411,8,7,2014,Mcomeau,17,I6,4,4,i,13
CR,4412,8,7,2014,Mcomeau,17,I6,4,4,i,18
CR,4413,8,7,2014,Mcomeau,17,I6,4,5,m,25
CR,4414,8,7,2014,Mcomeau,17,I6,4,5,m,42
CR,4415,8,7,2014,Mcomeau,17,I6,4,5,m,35
CR,4416,8,7,2014,Mcomeau,17,I6,4,5,m,37
CR,4417,8,7,2014,Mcomeau,17,I6,4,5,m,25
CR,4418,8,7,2014,Mcomeau,17,I6,4,5,m,47
CR,4419,8,7,2014,Mcomeau,17,I6,4,5,m,30
CR,4420,8,7,2014,Mcomeau,17,I6,4,5,f,27
CR,4421,8,7,2014,Mcomeau,17,I6,4,5,i,9
CR,4422,8,7,2014,Mcomeau,17,I6,4,5,i,10
CR,4423,8,7,2014,Mcomeau,17,I6,4,5,i,10
CR,4424,8,7,2014,Mcomeau,17,I6,4,5,i,18
CR,4425,8,7,2014,Mcomeau,17,I6,4,6,f,30
CR,4426,8,7,2014,Mcomeau,17,I6,4,6,m,75
CR,4427,8,7,2014,Mcomeau,17,I6,4,6,m,22
CR,4428,8,7,2014,Mcomeau,17,I6,4,6,f,50
CR,4429,8,7,2014,Mcomeau,17,I6,4,6,f,36
CR,4430,8,7,2014,Mcomeau,17,I6,4,6,m,22
CR,4431,8,7,2014,Mcomeau,17,I6,4,6,m,22
CR,4432,8,7,2014,Mcomeau,17,I6,4,6,f,23
CR,4433,8,7,2014,Mcomeau,17,I6,4,6,m,36
CR,4434,8,7,2014,Mcomeau,17,I6,4,6,i,11
CR,4435,8,7,2014,Mcomeau,17,I6,4,6,i,11
CR,4436,8,7,2014,Mcomeau,17,I6,4,6,i,10
CR,4437,8,7,2014,Mcomeau,17,I6,4,6,i,11
CR,4438,8,7,2014,Mcomeau,17,I6,4,6,i,10
CR,4439,8,7,2014,Mcomeau,17,I6,4,6,i,16
CR,4440,8,7,2014,Mcomeau,17,I6,4,6,i,11
CR,4441,8,7,2014,Mcomeau,17,I6,4,6,i,16
CR,4442,8,7,2014,Mcomeau,17,I6,4,6,i,9
CR,4443,8,7,2014,Mcomeau,17,I6,4,6,i,18
CR,4444,8,7,2014,Mcomeau,17,I6,4,6,i,10
CR,4445,8,7,2014,Mcomeau,17,I6,4,6,i,18
CR,4446,8,7,2014,Mcomeau,17,I6,4,6,i,10
CR,4447,8,7,2014,Mcomeau,17,I6,4,7,i,20
CR,4448,8,7,2014,Mcomeau,17,I6,4,7,i,21
CR,4449,8,7,2014,Mcomeau,17,I6,4,7,i,10
CR,4450,8,7,2014,Mcomeau,17,I6,4,7,i,9
CR,4451,8,7,2014,Mcomeau,17,I6,4,7,i,16
CR,4452,8,7,2014,Mcomeau,17,I6,4,7,i,20
CR,4453,8,7,2014,Mcomeau,17,I6,4,7,i,11
CR,4454,8,7,2014,Mcomeau,17,I6,4,7,i,10
CR,4455,8,7,2014,Mcomeau,17,I6,4,7,i,18
CR,4456,8,7,2014,Mcomeau,17,I6,4,7,f,32
CR,4457,8,7,2014,Mcomeau,17,I6,4,7,f,23
CR,4458,8,7,2014,Mcomeau,17,I6,4,7,f,38
CR,4459,8,7,2014,Mcomeau,17,I6,4,7,f,36
CR,4460,8,7,2014,Mcomeau,17,I6,4,7,m,21
CR,4461,8,7,2014,Mcomeau,17,I6,4,7,i,9
CR,4462,8,7,2014,Mcomeau,17,I6,4,7,i,12
CR,4463,8,7,2014,Mcomeau,17,I6,4,7,i,19
CR,4464,8,7,2014,Mcomeau,17,I6,4,7,i,10
CR,4465,8,7,2014,Mcomeau,17,I6,4,7,i,10
CR,4466,8,7,2014,Mcomeau,17,I6,4,7,i,16
CR,4467,8,7,2014,Mcomeau,17,I6,4,7,i,9
CR,4468,8,7,2014,Mcomeau,17,I6,4,7,i,18
CR,4469,8,7,2014,Mcomeau,17,I6,4,7,i,9
CR,4470,8,7,2014,Mcomeau,17,I6,4,8,f,58
CR,4471,8,7,2014,Mcomeau,17,I6,4,8,f,34
CR,4472,8,7,2014,Mcomeau,17,I6,4,8,f,25
CR,4473,8,7,2014,Mcomeau,17,I6,4,8,i,20
CR,4474,8,7,2014,Mcomeau,17,I6,4,8,i,9
CR,4475,8,7,2014,Mcomeau,17,I6,4,8,i,16
CR,4476,8,7,2014,Mcomeau,17,I6,4,8,i,10
CR,4477,8,7,2014,Mcomeau,17,I6,4,8,i,11
CR,4478,8,7,2014,Mcomeau,17,I6,4,8,i,18
CR,4479,8,7,2014,Mcomeau,17,I6,4,8,i,16
CR,4480,8,7,2014,Mcomeau,17,I6,4,8,i,9
CR,4481,8,7,2014,Mcomeau,17,I6,4,8,i,9
CR,4482,8,7,2014,Mcomeau,17,I6,4,8,i,9
CR,4483,8,7,2014,Gpaulin,17,I6,4,9,m,21
CR,4484,8,7,2014,Gpaulin,17,I6,4,9,m,33
CR,4485,8,7,2014,Gpaulin,17,I6,4,9,m,48
CR,4486,8,7,2014,Gpaulin,17,I6,4,9,f,23
CR,4487,8,7,2014,Gpaulin,17,I6,4,10,m,51
CR,4488,8,7,2014,Gpaulin,17,I6,4,10,f,54
CR,4489,8,7,2014,Gpaulin,17,I6,4,10,f,59
CR,4490,8,7,2014,Gpaulin,17,I6,4,10,f,38
CR,4491,8,7,2014,Gpaulin,17,I6,4,10,f,35
CR,4492,8,7,2014,Gpaulin,17,I6,4,10,i,9
CR,4493,8,7,2014,Gpaulin,17,I6,4,10,i,10
CR,4494,8,7,2014,Gpaulin,17,I6,4,10,i,15
CR,4495,8,7,2014,Gpaulin,17,I6,4,10,i,9
CR,4496,8,7,2014,Gpaulin,17,I6,4,10,i,14
CR,4497,8,7,2014,Gpaulin,17,I6,4,10,i,21
CR,4498,8,7,2014,Gpaulin,17,I6,4,10,i,12
CR,4499,8,7,2014,Gpaulin,17,I6,4,10,i,15
CR,4500,8,7,2014,Gpaulin,17,I6,4,10,i,14
CR,4501,8,7,2014,Gpaulin,17,I6,4,11,m,36
CR,4502,8,7,2014,Gpaulin,17,I6,4,11,m,24
CR,4503,8,7,2014,Gpaulin,17,I6,4,11,f,69
CR,4504,8,7,2014,Gpaulin,17,I6,4,11,i,9
CR,4505,8,7,2014,Gpaulin,17,I6,4,11,i,10
CR,4506,8,7,2014,Gpaulin,17,I6,4,11,i,10
CR,4507,8,7,2014,Gpaulin,17,I6,4,11,i,10
CR,4508,8,7,2014,Gpaulin,17,I6,4,12,m,23
CR,4509,8,7,2014,Gpaulin,17,I6,4,12,f,30
CR,4510,8,7,2014,Gpaulin,17,I6,4,12,i,10
CR,4511,8,7,2014,Gpaulin,17,I6,4,12,i,9
CR,4512,8,7,2014,Gpaulin,17,I6,4,12,i,10
CR,4513,8,7,2014,Gpaulin,17,I6,4,12,i,10
CR,4514,8,7,2014,Gpaulin,17,I6,4,12,i,15
CR,4515,8,7,2014,Gpaulin,17,I6,4,12,i,10
CR,4516,8,7,2014,Gpaulin,17,I6,4,13,m,25
CR,4517,8,7,2014,Gpaulin,17,I6,4,13,f,22
CR,4518,8,7,2014,Gpaulin,17,I6,4,13,f,38
CR,4519,8,7,2014,Gpaulin,17,I6,4,13,f,58
CR,4520,8,7,2014,Gpaulin,17,I6,4,13,i,12
CR,4521,8,7,2014,Gpaulin,17,I6,4,13,i,10
CR,4522,8,7,2014,Gpaulin,17,I6,4,13,i,20
CR,4523,8,7,2014,Gpaulin,17,I6,4,13,i,14
CR,4524,8,7,2014,Gpaulin,17,I6,4,13,i,14
CR,4525,8,7,2014,Gpaulin,17,I6,4,13,i,11
CR,4526,8,7,2014,Gpaulin,17,I6,4,13,i,12
CR,4527,8,7,2014,Gpaulin,17,I6,4,13,i,23
CR,4528,8,7,2014,Gpaulin,17,I6,4,13,i,12
CR,4529,8,7,2014,Gpaulin,17,I6,4,14,m,20
CR,4530,8,7,2014,Gpaulin,17,I6,4,14,i,11
CR,4531,8,7,2014,Gpaulin,17,I6,4,14,i,15
CR,4532,8,7,2014,Gpaulin,17,I6,4,14,m,25
CR,4533,8,7,2014,Gpaulin,17,I6,4,14,m,22
CR,4534,8,7,2014,Gpaulin,17,I6,4,14,f,19
CR,4535,8,7,2014,Gpaulin,17,I6,4,14,i,12
CR,4536,8,7,2014,Gpaulin,17,I6,4,14,i,19
CR,4537,8,7,2014,Gpaulin,17,I6,4,14,m,36
CR,4538,8,7,2014,Gpaulin,17,I6,4,14,i,10
CR,4539,8,7,2014,Gpaulin,17,I6,4,15,f,30
CR,4540,8,7,2014,Gpaulin,17,I6,4,15,i,10
CR,4541,8,7,2014,Gpaulin,17,I6,4,15,i,15
CR,4542,8,7,2014,Gpaulin,17,I6,4,15,i,12
CR,4543,8,7,2014,Gpaulin,17,I6,4,15,f,23
CR,4544,8,7,2014,Gpaulin,17,I6,4,15,m,25
CR,4545,8,7,2014,Gpaulin,17,I6,4,15,i,14
CR,4546,8,7,2014,Gpaulin,17,I6,4,15,i,16
CR,4547,8,7,2014,Gpaulin,17,I6,4,15,m,30
CR,4548,8,7,2014,Gpaulin,17,I6,4,15,m,40
CR,4549,8,7,2014,Gpaulin,17,I6,4,15,f,29
CR,4550,8,7,2014,Gpaulin,17,I6,4,15,f,30
CR,4551,8,7,2014,Gpaulin,17,I6,4,15,i,12
CR,4552,8,7,2014,Gpaulin,17,I6,4,16,i,15
CR,4553,8,7,2014,Gpaulin,17,I6,4,16,f,43
CR,4554,8,7,2014,Gpaulin,17,I6,4,16,m,28
CR,4555,8,7,2014,Gpaulin,17,I6,4,16,f,42
CR,4556,8,7,2014,Gpaulin,17,I6,4,16,i,12
CR,4557,8,7,2014,Gpaulin,17,I6,4,16,i,11
CR,4558,8,7,2014,Gpaulin,17,I6,4,16,f,24
CR,4559,8,7,2014,Gpaulin,17,I6,4,16,f,23
CR,4560,8,7,2014,Gpaulin,17,I6,4,16,m,35
CR,4561,8,7,2014,Gpaulin,17,I6,4,16,m,25
CR,4562,8,7,2014,Gpaulin,17,I6,4,16,m,38
CR,4563,8,7,2014,Gpaulin,17,I6,4,16,i,14
CR,4564,8,7,2014,Gpaulin,17,I6,4,16,i,12
CR,4565,8,7,2014,Gpaulin,17,I6,4,17,i,10
CR,4566,8,7,2014,Gpaulin,17,I6,4,17,i,15
CR,4567,8,7,2014,Gpaulin,17,I6,4,17,f,35
CR,4568,8,7,2014,Gpaulin,17,I6,4,17,i,12
CR,4569,8,7,2014,Gpaulin,17,I6,4,17,m,50
CR,4570,8,7,2014,Gpaulin,17,I6,4,17,m,54
CR,4571,8,7,2014,Gpaulin,17,I6,4,17,i,10
CR,4572,8,7,2014,Gpaulin,17,I6,4,17,i,18
CR,4573,8,7,2014,Gpaulin,17,I6,4,17,m,30
CR,4574,8,7,2014,Gpaulin,17,I6,4,17,b3,79
CR,4575,8,7,2014,Gpaulin,17,I6,4,17,f,43
CR,4576,8,7,2014,Gpaulin,17,I6,4,17,i,10
CR,4577,8,7,2014,Gpaulin,17,I6,4,17,i,12
CR,4578,8,7,2014,Gpaulin,17,I6,4,17,m,36
CR,4579,8,7,2014,Gpaulin,17,I6,4,17,m,42
CR,4580,8,7,2014,Gpaulin,17,I6,4,17,m,25
CR,4581,8,7,2014,Gpaulin,17,I6,4,17,m,41
CR,4582,8,7,2014,Gpaulin,17,I6,4,17,i,12
CR,4583,8,7,2014,Gpaulin,17,I6,4,17,i,15
CR,4584,8,7,2014,Gpaulin,17,I6,4,18,m,33
CR,4585,8,7,2014,Gpaulin,17,I6,4,18,f,26
CR,4586,8,7,2014,Gpaulin,17,I6,4,18,f,47
CR,4587,8,7,2014,Gpaulin,17,I6,4,18,f,32
CR,4588,8,7,2014,Gpaulin,17,I6,4,18,f,33
CR,4589,8,7,2014,Gpaulin,17,I6,4,18,i,15
CR,4590,8,7,2014,Gpaulin,17,I6,4,18,f,35
CR,4591,8,7,2014,Gpaulin,17,I6,4,18,m,34
CR,4592,8,7,2014,Gpaulin,17,I6,4,18,m,47
CR,4593,8,7,2014,Gpaulin,17,I6,4,18,f,29
CR,4594,8,7,2014,Gpaulin,17,I6,4,18,m,47
CR,4595,8,7,2014,Gpaulin,17,I6,4,18,f,26
CR,4596,8,7,2014,Gpaulin,17,I6,4,19,f,22
CR,4597,8,7,2014,Gpaulin,17,I6,4,19,m,21
CR,4598,8,7,2014,Gpaulin,17,I6,4,19,i,18
CR,4599,8,7,2014,Gpaulin,17,I6,4,19,f,31
CR,4600,8,7,2014,Gpaulin,17,I6,4,19,f,29
CR,4601,8,7,2014,Gpaulin,17,I6,4,19,m,68
CR,4602,8,7,2014,Gpaulin,17,I6,4,19,f,22
CR,4603,8,7,2014,Gpaulin,17,I6,4,19,f,49
CR,4604,8,7,2014,Gpaulin,17,I6,4,19,m,21
CR,4605,8,7,2014,Gpaulin,17,I6,4,19,i,15
CR,4606,8,7,2014,Gpaulin,17,I6,4,20,f,38
CR,4607,8,7,2014,Gpaulin,17,I6,4,20,i,18
CR,4608,8,7,2014,Gpaulin,17,I6,4,20,i,12
CR,4609,15,7,2014,Mcomeau,19,I8,1,1,i,10
CR,4610,15,7,2014,Mcomeau,19,I8,1,1,m,53
CR,4611,15,7,2014,Mcomeau,19,I8,1,1,i,13
CR,4612,15,7,2014,Mcomeau,19,I8,1,1,i,12
CR,4613,15,7,2014,Mcomeau,19,I8,1,1,m,21
CR,4614,15,7,2014,Mcomeau,19,I8,1,1,m,33
CR,4615,15,7,2014,Mcomeau,19,I8,1,1,i,11
CR,4616,15,7,2014,Mcomeau,19,I8,1,1,i,13
CR,4617,15,7,2014,Mcomeau,19,I8,1,1,f,22
CR,4618,15,7,2014,Mcomeau,19,I8,1,1,i,14
CR,4619,15,7,2014,Mcomeau,19,I8,1,1,i,13
CR,4620,15,7,2014,Mcomeau,19,I8,1,2,i,18
CR,4621,15,7,2014,Mcomeau,19,I8,1,2,i,22
CR,4622,15,7,2014,Mcomeau,19,I8,1,2,i,18
CR,4623,15,7,2014,Mcomeau,19,I8,1,2,f,46
CR,4624,15,7,2014,Mcomeau,19,I8,1,2,m,28
CR,4625,15,7,2014,Mcomeau,19,I8,1,2,f,37
CR,4626,15,7,2014,Mcomeau,19,I8,1,2,i,17
CR,4627,15,7,2014,Mcomeau,19,I8,1,2,i,13
CR,4628,15,7,2014,Mcomeau,19,I8,1,2,i,18
CR,4629,15,7,2014,Mcomeau,19,I8,1,2,i,13
CR,4630,15,7,2014,Mcomeau,19,I8,1,2,m,28
CR,4631,15,7,2014,Mcomeau,19,I8,1,2,i,17
CR,4632,15,7,2014,Mcomeau,19,I8,1,3,i,18
CR,4633,15,7,2014,Mcomeau,19,I8,1,3,i,15
CR,4634,15,7,2014,Mcomeau,19,I8,1,3,i,11
CR,4635,15,7,2014,Mcomeau,19,I8,1,3,i,9
CR,4636,15,7,2014,Mcomeau,19,I8,1,3,f,49
CR,4637,15,7,2014,Mcomeau,19,I8,1,3,i,11
CR,4638,15,7,2014,Mcomeau,19,I8,1,3,i,10
CR,4639,15,7,2014,Mcomeau,19,I8,1,3,i,12
CR,4640,15,7,2014,Mcomeau,19,I8,1,3,i,12
CR,4641,15,7,2014,Mcomeau,19,I8,1,3,f,32
CR,4642,15,7,2014,Mcomeau,19,I8,1,3,i,10
CR,4643,15,7,2014,Mcomeau,19,I8,1,4,i,12
CR,4644,15,7,2014,Mcomeau,19,I8,1,4,i,13
CR,4645,15,7,2014,Mcomeau,19,I8,1,4,m,39
CR,4646,15,7,2014,Mcomeau,19,I8,1,4,i,13
CR,4647,15,7,2014,Mcomeau,19,I8,1,4,f,40
CR,4648,15,7,2014,Mcomeau,19,I8,1,4,i,15
CR,4649,15,7,2014,Mcomeau,19,I8,1,4,i,22
CR,4650,15,7,2014,Mcomeau,19,I8,1,5,f,21
CR,4651,15,7,2014,Mcomeau,19,I8,1,5,f,39
CR,4652,15,7,2014,Mcomeau,19,I8,1,5,f,33
CR,4653,15,7,2014,Mcomeau,19,I8,1,5,i,11
CR,4654,15,7,2014,Mcomeau,19,I8,1,5,i,19
CR,4655,15,7,2014,Mcomeau,19,I8,1,6,f,42
CR,4656,15,7,2014,Mcomeau,19,I8,1,6,f,21
CR,4657,15,7,2014,Mcomeau,19,I8,1,6,f,22
CR,4658,15,7,2014,Mcomeau,19,I8,1,6,f,44
CR,4659,15,7,2014,Mcomeau,19,I8,1,6,f,21
CR,4660,15,7,2014,Mcomeau,19,I8,1,6,i,13
CR,4661,15,7,2014,Mcomeau,19,I8,1,6,i,15
CR,4662,15,7,2014,Mcomeau,19,I8,1,6,i,16
CR,4663,15,7,2014,Mcomeau,19,I8,1,7,m,60
CR,4664,15,7,2014,Mcomeau,19,I8,1,7,m,22
CR,4665,15,7,2014,Mcomeau,19,I8,1,7,m,31
CR,4666,15,7,2014,Mcomeau,19,I8,1,7,f,39
CR,4667,15,7,2014,Mcomeau,19,I8,1,7,f,40
CR,4668,15,7,2014,Mcomeau,19,I8,1,7,i,9
CR,4669,15,7,2014,Mcomeau,19,I8,1,7,i,12
CR,4670,15,7,2014,Mcomeau,19,I8,1,7,i,11
CR,4671,15,7,2014,Mcomeau,19,I8,1,8,i,11
CR,4672,15,7,2014,Mcomeau,19,I8,1,8,f,44
CR,4673,15,7,2014,Mcomeau,19,I8,1,8,m,37
CR,4674,15,7,2014,Mcomeau,19,I8,1,8,m,54
CR,4675,15,7,2014,Mcomeau,19,I8,1,8,f,62
CR,4676,15,7,2014,Mcomeau,19,I8,1,8,f,38
CR,4677,15,7,2014,Mcomeau,19,I8,1,9,i,15
CR,4678,15,7,2014,Mcomeau,19,I8,1,9,i,14
CR,4679,15,7,2014,Mcomeau,19,I8,1,9,i,15
CR,4680,15,7,2014,Mcomeau,19,I8,1,9,i,14
CR,4681,15,7,2014,Mcomeau,19,I8,1,9,i,16
CR,4682,15,7,2014,Mcomeau,19,I8,1,9,f,37
CR,4683,15,7,2014,Mcomeau,19,I8,1,9,f,68
CR,4684,15,7,2014,Mcomeau,19,I8,1,9,f,35
CR,4685,15,7,2014,Mcomeau,19,I8,1,9,f,24
CR,4686,15,7,2014,Mcomeau,19,I8,1,9,f,34
CR,4687,15,7,2014,Mcomeau,19,I8,1,10,i,17
CR,4688,15,7,2014,Mcomeau,19,I8,1,10,i,11
CR,4689,15,7,2014,Mcomeau,19,I8,1,10,i,19
CR,4690,15,7,2014,Mcomeau,19,I8,1,10,f,63
CR,4691,15,7,2014,Mcomeau,19,I8,1,10,f,22
CR,4692,15,7,2014,Mcomeau,19,I8,1,10,f,58
CR,4693,15,7,2014,Mcomeau,19,I8,1,10,f,38
CR,4694,15,7,2014,Mcomeau,19,I8,1,11,m,33
CR,4695,15,7,2014,Mcomeau,19,I8,1,11,f,38
CR,4696,15,7,2014,Mcomeau,19,I8,1,11,m,22
CR,4697,15,7,2014,Mcomeau,19,I8,1,11,m,30
CR,4698,15,7,2014,Mcomeau,19,I8,1,11,i,17
CR,4699,15,7,2014,Mcomeau,19,I8,1,11,i,20
CR,4700,15,7,2014,Mcomeau,19,I8,1,11,i,11
CR,4701,15,7,2014,Mcomeau,19,I8,1,11,i,10
CR,4702,15,7,2014,Mcomeau,19,I8,1,11,i,14
CR,4703,15,7,2014,Mcomeau,19,I8,1,11,i,9
CR,4704,15,7,2014,Mcomeau,19,I8,1,11,i,9
CR,4705,15,7,2014,Mcomeau,19,I8,1,12,i,18
CR,4706,15,7,2014,Mcomeau,19,I8,1,12,i,17
CR,4707,15,7,2014,Mcomeau,19,I8,1,12,i,17
CR,4708,15,7,2014,Mcomeau,19,I8,1,12,i,19
CR,4709,15,7,2014,Mcomeau,19,I8,1,12,i,19
CR,4710,15,7,2014,Mcomeau,19,I8,1,12,f,22
CR,4711,15,7,2014,Mcomeau,19,I8,1,12,m,41
CR,4712,15,7,2014,Mcomeau,19,I8,1,12,f,32
CR,4713,15,7,2014,Mcomeau,19,I8,1,12,f,34
CR,4714,15,7,2014,Mcomeau,19,I8,1,13,f,49
CR,4715,15,7,2014,Mcomeau,19,I8,1,13,i,14
CR,4716,15,7,2014,Mcomeau,19,I8,1,13,i,13
CR,4717,15,7,2014,Mcomeau,19,I8,1,13,f,20
CR,4718,15,7,2014,Mcomeau,19,I8,1,13,i,11
CR,4719,15,7,2014,Mcomeau,19,I8,1,13,i,12
CR,4720,15,7,2014,Mcomeau,19,I8,1,13,f,24
CR,4721,15,7,2014,Mcomeau,19,I8,1,13,f,39
CR,4722,15,7,2014,Mcomeau,19,I8,1,13,m,35
CR,4723,15,7,2014,Mcomeau,19,I8,1,13,f,24
CR,4724,15,7,2014,Mcomeau,19,I8,1,13,f,54
CR,4725,15,7,2014,Mcomeau,19,I8,1,13,i,11
CR,4726,15,7,2014,Mcomeau,19,I8,1,13,i,12
CR,4727,15,7,2014,Mcomeau,19,I8,1,13,i,17
CR,4728,15,7,2014,Mcomeau,19,I8,1,13,i,14
CR,4729,15,7,2014,Mcomeau,19,I8,1,13,f,22
CR,4730,15,7,2014,Mcomeau,19,I8,1,13,i,11
CR,4731,15,7,2014,Mcomeau,19,I8,1,13,f,21
CR,4732,15,7,2014,Mcomeau,19,I8,1,13,f,29
CR,4733,15,7,2014,Mcomeau,19,I8,1,14,m,54
CR,4734,15,7,2014,Mcomeau,19,I8,1,14,f,24
CR,4735,15,7,2014,Mcomeau,19,I8,1,14,m,23
CR,4736,15,7,2014,Mcomeau,19,I8,1,14,m,41
CR,4737,15,7,2014,Mcomeau,19,I8,1,14,i,17
CR,4738,15,7,2014,Mcomeau,19,I8,1,14,i,12
CR,4739,15,7,2014,Mcomeau,19,I8,1,14,m,31
CR,4740,15,7,2014,Mcomeau,19,I8,1,14,i,19
CR,4741,15,7,2014,Mcomeau,19,I8,1,14,m,39
CR,4742,15,7,2014,Mcomeau,19,I8,1,14,i,17
CR,4743,15,7,2014,Mcomeau,19,I8,1,14,i,19
CR,4744,15,7,2014,Mcomeau,19,I8,1,14,f,23
CR,4745,15,7,2014,Mcomeau,19,I8,1,14,f,39
CR,4746,15,7,2014,Mcomeau,19,I8,1,14,f,22
CR,4747,15,7,2014,Mcomeau,19,I8,1,15,f,24
CR,4748,15,7,2014,Mcomeau,19,I8,1,15,i,11
CR,4749,15,7,2014,Mcomeau,19,I8,1,15,i,19
CR,4750,15,7,2014,Mcomeau,19,I8,1,15,i,15
CR,4751,15,7,2014,Mcomeau,19,I8,1,15,i,16
CR,4752,15,7,2014,Mcomeau,19,I8,1,15,i,15
CR,4753,15,7,2014,Mcomeau,19,I8,1,15,m,46
CR,4754,15,7,2014,Mcomeau,19,I8,1,15,i,15
CR,4755,15,7,2014,Mcomeau,19,I8,1,15,f,42
CR,4756,15,7,2014,Mcomeau,19,I8,1,15,i,17
CR,4757,15,7,2014,Mcomeau,19,I8,1,16,m,23
CR,4758,15,7,2014,Mcomeau,19,I8,1,16,m,50
CR,4759,15,7,2014,Mcomeau,19,I8,1,16,f,54
CR,4760,15,7,2014,Mcomeau,19,I8,1,16,m,47
CR,4761,15,7,2014,Mcomeau,19,I8,1,16,f,21
CR,4762,15,7,2014,Mcomeau,19,I8,1,16,f,22
CR,4763,15,7,2014,Mcomeau,19,I8,1,16,i,15
CR,4764,15,7,2014,Mcomeau,19,I8,1,16,f,35
CR,4765,15,7,2014,Mcomeau,19,I8,1,16,i,15
CR,4766,15,7,2014,Mcomeau,19,I8,1,16,i,9
CR,4767,15,7,2014,Mcomeau,19,I8,1,16,f,21
CR,4768,15,7,2014,Mcomeau,19,I8,1,16,f,33
CR,4769,15,7,2014,Mcomeau,19,I8,1,16,i,15
CR,4770,15,7,2014,Mcomeau,19,I8,1,16,i,18
CR,4771,15,7,2014,Mcomeau,19,I8,1,17,f,23
CR,4772,15,7,2014,Mcomeau,19,I8,1,17,f,43
CR,4773,15,7,2014,Mcomeau,19,I8,1,17,f,21
CR,4774,15,7,2014,Mcomeau,19,I8,1,17,f,27
CR,4775,15,7,2014,Mcomeau,19,I8,1,17,i,18
CR,4776,15,7,2014,Mcomeau,19,I8,1,18,f,39
CR,4777,15,7,2014,Mcomeau,19,I8,1,18,i,12
CR,4778,15,7,2014,Mcomeau,19,I8,1,18,m,22
CR,4779,15,7,2014,Mcomeau,19,I8,1,18,i,11
CR,4780,15,7,2014,Mcomeau,19,I8,1,18,m,60
CR,4781,15,7,2014,Mcomeau,19,I8,1,18,m,31
CR,4782,15,7,2014,Mcomeau,19,I8,1,18,i,12
CR,4783,15,7,2014,Mcomeau,19,I8,1,18,i,16
CR,4784,15,7,2014,Mcomeau,19,I8,1,18,b1,93
CR,4785,15,7,2014,Mcomeau,19,I8,1,18,b1,80
CR,4786,15,7,2014,Mcomeau,19,I8,1,18,f,38
CR,4787,15,7,2014,Mcomeau,19,I8,1,18,i,15
CR,4788,15,7,2014,Mcomeau,19,I8,1,18,i,19
CR,4789,15,7,2014,Mcomeau,19,I8,1,18,i,9
CR,4790,15,7,2014,Mcomeau,19,I8,1,18,i,17
CR,4791,15,7,2014,Mcomeau,19,I8,1,18,i,9
CR,4792,15,7,2014,Mcomeau,19,I8,1,18,i,12
CR,4793,15,7,2014,Mcomeau,19,I8,1,18,i,13
CR,4794,15,7,2014,Mcomeau,19,I8,1,18,i,11
CR,4795,15,7,2014,Mcomeau,19,I8,1,18,i,12
CR,4796,15,7,2014,Mcomeau,19,I8,1,18,i,13
CR,4797,15,7,2014,Mcomeau,19,I8,1,19,i,17
CR,4798,15,7,2014,Mcomeau,19,I8,1,19,i,19
CR,4799,15,7,2014,Mcomeau,19,I8,1,19,f,22
CR,4800,15,7,2014,Mcomeau,19,I8,1,19,b1,78
CR,4801,15,7,2014,Mcomeau,19,I8,1,19,m,65
CR,4802,15,7,2014,Mcomeau,19,I8,1,19,i,17
CR,4803,15,7,2014,Mcomeau,19,I8,1,19,i,19
CR,4804,15,7,2014,Mcomeau,19,I8,1,19,m,39
CR,4805,15,7,2014,Mcomeau,19,I8,1,19,m,36
CR,4806,15,7,2014,Mcomeau,19,I8,1,19,i,15
CR,4807,15,7,2014,Mcomeau,19,I8,1,20,m,57
CR,4808,15,7,2014,Mcomeau,19,I8,1,20,i,9
CR,4809,15,7,2014,Mcomeau,19,I8,1,20,i,11
CR,4810,15,7,2014,Mcomeau,19,I8,1,20,i,9
CR,4811,15,7,2014,Bcomeau,19,I8,1,1,i,11
CR,4812,15,7,2014,Bcomeau,19,I8,1,1,i,11
CR,4813,15,7,2014,Bcomeau,19,I8,1,1,i,15
CR,4814,15,7,2014,Bcomeau,19,I8,1,1,f,24
CR,4815,15,7,2014,Bcomeau,19,I8,1,1,i,12
CR,4816,15,7,2014,Bcomeau,19,I8,1,1,i,13
CR,4817,15,7,2014,Bcomeau,19,I8,1,1,f,25
CR,4818,15,7,2014,Bcomeau,19,I8,1,1,i,11
CR,4819,15,7,2014,Bcomeau,19,I8,1,1,i,15
CR,4820,15,7,2014,Bcomeau,19,I8,1,1,i,12
CR,4821,15,7,2014,Bcomeau,19,I8,1,1,i,18
CR,4822,15,7,2014,Bcomeau,19,I8,1,1,i,12
CR,4823,15,7,2014,Bcomeau,19,I8,1,1,i,13
CR,4824,15,7,2014,Bcomeau,19,I8,1,1,i,13
CR,4825,15,7,2014,Bcomeau,19,I8,1,1,i,11
