Marker,Jour,Mois,Année,Plongeur,Début - lat.,Début - long.,Fin - lat.,Fin - long.,Depth,Site,Transect,section,sexe,LC,Escape,Sa,Va,Du,Al,Gr,Co,Ca,type,commentaire
1950,20,7,2006,Gpaulin,4750.42,6453.6,4750.421,6453.6,23,I2,2x,6,f,66,,1,0,0,0,1,1,1,Simple,
1951,20,7,2006,Gpaulin,4750.42,6453.6,4750.421,6453.6,23,I2,2x,7,i,12,,1,0,0,0,1,1,1,Simple,LS
1952,20,7,2006,Gpaulin,4750.42,6453.6,4750.421,6453.6,23,I2,2x,7,m,44,,1,0,0,0,1,1,1,Simple,LS
1953,20,7,2006,Gpaulin,4750.42,6453.6,4750.421,6453.6,23,I2,2x,7,m,28,,1,0,0,0,1,1,1,Simple,
1954,20,7,2006,Gpaulin,4750.42,6453.6,4750.421,6453.6,23,I2,2x,8,f,27,,1,0,0,0,1,1,0,Simple,
1955,20,7,2006,Gpaulin,4750.42,6453.6,4750.421,6453.6,23,I2,2x,8,f,36,,1,0,0,0,1,1,0,Simple,
1956,20,7,2006,Gpaulin,4750.42,6453.6,4750.421,6453.6,23,I2,2x,9,i,12,,1,0,0,0,1,1,0,Simple,
1957,20,7,2006,Gpaulin,4750.42,6453.6,4750.421,6453.6,23,I2,2x,9,f,46,,1,0,0,0,1,1,0,Simple,
1958,20,7,2006,Gpaulin,4750.42,6453.6,4750.421,6453.6,23,I2,2x,9,f,30,,1,0,0,0,1,1,0,Simple,
1959,20,7,2006,Gpaulin,4750.42,6453.6,4750.421,6453.6,23,I2,2x,9,f,55,,1,0,0,0,1,1,0,Simple,
1960,20,7,2006,Gpaulin,4750.42,6453.6,4750.421,6453.6,23,I2,2x,10,f,72,,1,0,0,0,1,1,0,Simple,
1961,20,7,2006,Gpaulin,4750.42,6453.6,4750.421,6453.6,23,I2,2x,10,f,32,,1,0,0,0,1,1,0,Simple,
1962,20,7,2006,Gpaulin,4750.42,6453.6,4750.421,6453.6,23,I2,2x,10,i,18,,1,0,0,0,1,1,0,Simple,
1963,20,7,2006,Gpaulin,4750.42,6453.6,4750.421,6453.6,23,I2,2x,10,i,12,,1,0,0,0,1,1,0,Simple,
1964,20,7,2006,Gpaulin,4750.42,6453.6,4750.421,6453.6,23,I2,2x,11,m,28,,1,0,0,0,1,1,0,Simple,LS
1965,20,7,2006,Gpaulin,4750.42,6453.6,4750.421,6453.6,23,I2,2x,11,m,32,,1,0,0,0,1,1,0,Simple,
1966,20,7,2006,Gpaulin,4750.42,6453.6,4750.421,6453.6,23,I2,2x,11,f,37,,1,0,0,0,1,1,0,Simple,
1967,20,7,2006,Gpaulin,4750.42,6453.6,4750.421,6453.6,23,I2,2x,12,f,69,,1,0,0,0,1,1,0,Simple,LS
1968,20,7,2006,Gpaulin,4750.42,6453.6,4750.421,6453.6,23,I2,2x,12,m,36,,1,0,0,0,1,1,0,Simple,
1969,20,7,2006,Gpaulin,4750.42,6453.6,4750.421,6453.6,23,I2,2x,13,m,22,,1,0,0,0,1,1,0,Simple,LS
1970,20,7,2006,Gpaulin,4750.42,6453.6,4750.421,6453.6,23,I2,2x,14,m,28,,1,0,0,0,1,1,0,Simple,
1971,20,7,2006,Gpaulin,4750.42,6453.6,4750.421,6453.6,23,I2,2x,14,m,24,,1,0,0,0,1,1,0,Simple,
1972,20,7,2006,Gpaulin,4750.42,6453.6,4750.421,6453.6,23,I2,2x,15,m,28,,1,0,0,0,1,1,0,Simple,
1973,20,7,2006,Gpaulin,4750.42,6453.6,4750.421,6453.6,23,I2,2x,16,,,,1,0,0,0,1,1,0,Simple,LS
1974,20,7,2006,Gpaulin,4750.42,6453.6,4750.421,6453.6,23,I2,2x,17,m,22,,1,0,0,0,1,1,0,Simple,2LS
1975,20,7,2006,Gpaulin,4750.42,6453.6,4750.421,6453.6,23,I2,2x,18,m,24,,1,0,0,0,1,1,0,Simple,
1976,20,7,2006,Gpaulin,4750.42,6453.6,4750.421,6453.6,23,I2,2x,18,m,20,,1,0,0,0,1,1,0,Simple,
1977,20,7,2006,Gpaulin,4750.42,6453.6,4750.421,6453.6,23,I2,2x,19,m,35,,1,0,0,0,1,1,0,Simple,LS
1978,20,7,2006,Gpaulin,4750.42,6453.6,4750.421,6453.6,23,I2,2x,20,m,25,,1,0,0,0,1,1,0,Simple,
1979,20,7,2006,Gpaulin,4750.42,6453.6,4750.421,6453.6,23,I2,2x,20,m,26,,1,0,0,0,1,1,0,Simple,
1980,20,7,2006,Gpaulin,4750.42,6453.6,4750.421,6453.6,23,I2,2x,20,f,65,,1,0,0,0,1,1,0,Simple,
2401,10,7,2006,Bcomeau,4750.37,6452.201,4750.357,6452.121,14,I5,1,1,i,12,,0,0,0,0,1,1,1,Simple,LS
2402,10,7,2006,Bcomeau,4750.37,6452.201,4750.357,6452.121,14,I5,1,1,f,26,,0,0,0,0,1,1,1,Simple,
2403,10,7,2006,Bcomeau,4750.37,6452.201,4750.357,6452.121,14,I5,1,1,i,18,,0,0,0,0,1,1,1,Simple,
2404,10,7,2006,Bcomeau,4750.37,6452.201,4750.357,6452.121,14,I5,1,1,i,13,,0,0,0,0,1,1,1,Simple,
2405,10,7,2006,Bcomeau,4750.37,6452.201,4750.357,6452.121,14,I5,1,1,i,17,,0,0,0,0,1,1,1,Simple,
2406,10,7,2006,Bcomeau,4750.37,6452.201,4750.357,6452.121,14,I5,1,1,m,27,,0,0,0,0,1,1,1,Simple,
2407,10,7,2006,Bcomeau,4750.37,6452.201,4750.357,6452.121,14,I5,1,1,f,63,,0,0,0,0,1,1,1,Simple,
2408,10,7,2006,Bcomeau,4750.37,6452.201,4750.357,6452.121,14,I5,1,2,m,20,,0,0,0,0,1,1,1,Simple,LS
2409,10,7,2006,Bcomeau,4750.37,6452.201,4750.357,6452.121,14,I5,1,2,i,19,,0,0,0,0,1,1,1,Simple,LS
2410,10,7,2006,Bcomeau,4750.37,6452.201,4750.357,6452.121,14,I5,1,2,i,18,,0,0,0,0,1,1,1,Simple,LS
2411,10,7,2006,Bcomeau,4750.37,6452.201,4750.357,6452.121,14,I5,1,2,i,14,,0,0,0,0,1,1,1,Simple,
2412,10,7,2006,Bcomeau,4750.37,6452.201,4750.357,6452.121,14,I5,1,2,f,28,,0,0,0,0,1,1,1,Simple,
2413,10,7,2006,Bcomeau,4750.37,6452.201,4750.357,6452.121,14,I5,1,2,f,54,,0,0,0,0,1,1,1,Simple,
2414,10,7,2006,Bcomeau,4750.37,6452.201,4750.357,6452.121,14,I5,1,2,f,26,,0,0,0,0,1,1,1,Simple,
2415,10,7,2006,Bcomeau,4750.37,6452.201,4750.357,6452.121,14,I5,1,3,m,43,,0,0,0,0,1,1,1,Simple,LS
2416,10,7,2006,Bcomeau,4750.37,6452.201,4750.357,6452.121,14,I5,1,3,i,12,,0,0,0,0,1,1,1,Simple,
2417,10,7,2006,Bcomeau,4750.37,6452.201,4750.357,6452.121,14,I5,1,4,f,29,,0,0,0,0,1,1,0,Simple,
2418,10,7,2006,Bcomeau,4750.37,6452.201,4750.357,6452.121,14,I5,1,5,,,,0,0,0,0,1,1,0,Simple,
2419,10,7,2006,Bcomeau,4750.37,6452.201,4750.357,6452.121,14,I5,1,6,,,,0,0,0,0,1,1,0,Simple,
2420,10,7,2006,Bcomeau,4750.37,6452.201,4750.357,6452.121,14,I5,1,7,,,,0,0,0,0,1,0,1,Simple,LS
2421,10,7,2006,Bcomeau,4750.37,6452.201,4750.357,6452.121,14,I5,1,8,i,10,,0,0,0,0,1,1,1,Simple,LS
2422,10,7,2006,Bcomeau,4750.37,6452.201,4750.357,6452.121,14,I5,1,8,f,22,,0,0,0,0,1,1,1,Simple,LS
2423,10,7,2006,Bcomeau,4750.37,6452.201,4750.357,6452.121,14,I5,1,9,i,12,,0,0,0,0,1,1,0,Simple,3LS
2424,10,7,2006,Bcomeau,4750.37,6452.201,4750.357,6452.121,14,I5,1,10,,,,0,0,0,0,1,1,0,Simple,
2425,10,7,2006,Bcomeau,4750.37,6452.201,4750.357,6452.121,14,I5,1,11,,,,0,0,0,0,1,1,0,Simple,LS
2426,10,7,2006,Bcomeau,4750.37,6452.201,4750.357,6452.121,14,I5,1,12,i,12,,0,0,0,0,1,1,0,Simple,
2427,10,7,2006,Bcomeau,4750.37,6452.201,4750.357,6452.121,14,I5,1,12,m,20,,0,0,0,0,1,1,0,Simple,
2428,10,7,2006,Bcomeau,4750.37,6452.201,4750.357,6452.121,14,I5,1,13,,,,0,0,0,0,1,1,0,Simple,
2429,10,7,2006,Bcomeau,4750.37,6452.201,4750.357,6452.121,14,I5,1,14,,,,0,0,0,0,1,1,0,Simple,
2430,10,7,2006,Bcomeau,4750.37,6452.201,4750.357,6452.121,14,I5,1,15,,,,0,0,0,0,1,1,0,Simple,
2431,10,7,2006,Bcomeau,4750.37,6452.201,4750.357,6452.121,14,I5,1,16,i,12,,0,0,0,0,1,1,0,Simple,
2432,10,7,2006,Bcomeau,4750.37,6452.201,4750.357,6452.121,14,I5,1,16,f,20,,0,0,0,0,1,1,0,Simple,
2433,10,7,2006,Bcomeau,4750.37,6452.201,4750.357,6452.121,14,I5,1,17,,,,0,0,0,0,1,1,0,Simple,
2434,10,7,2006,Bcomeau,4750.37,6452.201,4750.357,6452.121,14,I5,1,18,f,33,,0,0,0,0,1,1,0,Simple,LS
2435,10,7,2006,Bcomeau,4750.37,6452.201,4750.357,6452.121,14,I5,1,19,m,47,,0,0,0,0,1,1,0,Simple,LS
2436,10,7,2006,Bcomeau,4750.37,6452.201,4750.357,6452.121,14,I5,1,19,f,24,,0,0,0,0,1,1,0,Simple,
2437,10,7,2006,Bcomeau,4750.37,6452.201,4750.357,6452.121,14,I5,1,20,f,30,,0,0,0,0,1,1,1,Simple,
2438,10,7,2006,Mcomeau,4750.37,6452.201,4750.357,6452.121,14,I5,1,1,m,45,,0,0,0,0,1,1,1,Simple,
2439,10,7,2006,Mcomeau,4750.37,6452.201,4750.357,6452.121,14,I5,1,1,i,18,,0,0,0,0,1,1,1,Simple,
2440,10,7,2006,Mcomeau,4750.37,6452.201,4750.357,6452.121,14,I5,1,1,m,24,,0,0,0,0,1,1,1,Simple,
2441,10,7,2006,Mcomeau,4750.37,6452.201,4750.357,6452.121,14,I5,1,1,m,24,,0,0,0,0,1,1,1,Simple,
2442,10,7,2006,Mcomeau,4750.37,6452.201,4750.357,6452.121,14,I5,1,1,i,12,,0,0,0,0,1,1,1,Simple,
2443,10,7,2006,Mcomeau,4750.37,6452.201,4750.357,6452.121,14,I5,1,1,m,20,,0,0,0,0,1,1,1,Simple,
2444,10,7,2006,Mcomeau,4750.37,6452.201,4750.357,6452.121,14,I5,1,1,m,24,,0,0,0,0,1,1,1,Simple,
2445,10,7,2006,Mcomeau,4750.37,6452.201,4750.357,6452.121,14,I5,1,1,m,81,,0,0,0,0,1,1,1,Simple,
2446,10,7,2006,Mcomeau,4750.37,6452.201,4750.357,6452.121,14,I5,1,1,m,23,,0,0,0,0,1,1,1,Simple,
2447,10,7,2006,Mcomeau,4750.37,6452.201,4750.357,6452.121,14,I5,1,2,m,25,,0,0,0,0,1,1,1,Simple,
2448,10,7,2006,Mcomeau,4750.37,6452.201,4750.357,6452.121,14,I5,1,2,m,21,,0,0,0,0,1,1,1,Simple,
2449,10,7,2006,Mcomeau,4750.37,6452.201,4750.357,6452.121,14,I5,1,2,i,13,,0,0,0,0,1,1,1,Simple,
2450,10,7,2006,Mcomeau,4750.37,6452.201,4750.357,6452.121,14,I5,1,2,f,26,,0,0,0,0,1,1,1,Simple,
2451,10,7,2006,Mcomeau,4750.37,6452.201,4750.357,6452.121,14,I5,1,2,f,63,,0,0,0,0,1,1,1,Simple,
2452,10,7,2006,Mcomeau,4750.37,6452.201,4750.357,6452.121,14,I5,1,3,m,21,,0,0,0,0,1,1,1,Simple,
2453,10,7,2006,Mcomeau,4750.37,6452.201,4750.357,6452.121,14,I5,1,4,,,,0,0,0,0,1,1,1,Simple,2LS
2454,10,7,2006,Mcomeau,4750.37,6452.201,4750.357,6452.121,14,I5,1,5,m,23,,0,0,0,0,1,1,1,Simple,
2455,10,7,2006,Mcomeau,4750.37,6452.201,4750.357,6452.121,14,I5,1,6,m,26,,0,0,0,0,1,1,1,Simple,
2456,10,7,2006,Mcomeau,4750.37,6452.201,4750.357,6452.121,14,I5,1,7,m,26,,0,0,0,0,1,1,1,Simple,LS
2457,10,7,2006,Mcomeau,4750.37,6452.201,4750.357,6452.121,14,I5,1,7,m,22,,0,0,0,0,1,1,1,Simple,LS
2458,10,7,2006,Mcomeau,4750.37,6452.201,4750.357,6452.121,14,I5,1,8,m,50,,0,0,0,0,1,1,1,Simple,LS
2459,10,7,2006,Mcomeau,4750.37,6452.201,4750.357,6452.121,14,I5,1,8,i,16,,0,0,0,0,1,1,1,Simple,
2460,10,7,2006,Mcomeau,4750.37,6452.201,4750.357,6452.121,14,I5,1,8,m,28,,0,0,0,0,1,1,1,Simple,
2461,10,7,2006,Mcomeau,4750.37,6452.201,4750.357,6452.121,14,I5,1,8,f,28,,0,0,0,0,1,1,1,Simple,
2462,10,7,2006,Mcomeau,4750.37,6452.201,4750.357,6452.121,14,I5,1,9,m,20,,0,0,0,0,1,1,1,Simple,LS
2463,10,7,2006,Mcomeau,4750.37,6452.201,4750.357,6452.121,14,I5,1,9,i,13,,0,0,0,0,1,1,1,Simple,LS
2464,10,7,2006,Mcomeau,4750.37,6452.201,4750.357,6452.121,14,I5,1,10,,,,0,0,0,0,1,1,1,Simple,
2465,10,7,2006,Mcomeau,4750.37,6452.201,4750.357,6452.121,14,I5,1,11,m,23,,0,0,0,0,1,1,1,Simple,
2466,10,7,2006,Mcomeau,4750.37,6452.201,4750.357,6452.121,14,I5,1,11,i,17,,0,0,0,0,1,1,1,Simple,
2467,10,7,2006,Mcomeau,4750.37,6452.201,4750.357,6452.121,14,I5,1,11,i,13,,0,0,0,0,1,1,1,Simple,
2468,10,7,2006,Mcomeau,4750.37,6452.201,4750.357,6452.121,14,I5,1,11,m,26,,0,0,0,0,1,1,1,Simple,
2469,10,7,2006,Mcomeau,4750.37,6452.201,4750.357,6452.121,14,I5,1,12,m,29,,0,0,0,0,1,1,1,Simple,LS
2470,10,7,2006,Mcomeau,4750.37,6452.201,4750.357,6452.121,14,I5,1,13,i,11,,0,0,0,0,1,1,1,Simple,
2471,10,7,2006,Mcomeau,4750.37,6452.201,4750.357,6452.121,14,I5,1,13,i,12,,0,0,0,0,1,1,1,Simple,
2472,10,7,2006,Mcomeau,4750.37,6452.201,4750.357,6452.121,14,I5,1,13,m,23,,0,0,0,0,1,1,1,Simple,
2473,10,7,2006,Mcomeau,4750.37,6452.201,4750.357,6452.121,14,I5,1,13,f,34,,0,0,0,0,1,1,1,Simple,
2474,10,7,2006,Mcomeau,4750.37,6452.201,4750.357,6452.121,14,I5,1,13,f,42,,0,0,0,0,1,1,1,Simple,
2475,10,7,2006,Mcomeau,4750.37,6452.201,4750.357,6452.121,14,I5,1,14,,,,0,0,0,0,1,1,0,Simple,
2476,10,7,2006,Mcomeau,4750.37,6452.201,4750.357,6452.121,14,I5,1,15,,,,0,0,0,0,1,1,0,Simple,
2477,10,7,2006,Mcomeau,4750.37,6452.201,4750.357,6452.121,14,I5,1,16,,,,0,0,0,0,1,1,0,Simple,
2478,10,7,2006,Mcomeau,4750.37,6452.201,4750.357,6452.121,14,I5,1,17,i,11,,0,0,0,0,1,1,1,Simple,LS
2479,10,7,2006,Mcomeau,4750.37,6452.201,4750.357,6452.121,14,I5,1,18,i,12,,0,0,0,0,1,1,1,Simple,
2480,10,7,2006,Mcomeau,4750.37,6452.201,4750.357,6452.121,14,I5,1,19,m,22,,0,0,0,0,1,1,1,Simple,2LS
2481,10,7,2006,Mcomeau,4750.37,6452.201,4750.357,6452.121,14,I5,1,20,f,50,,0,0,0,0,1,1,1,Simple,LS
2482,10,7,2006,Mcomeau,4750.37,6452.201,4750.357,6452.121,14,I5,1,20,m,21,,0,0,0,0,1,1,1,Simple,
2483,10,7,2006,Mcomeau,4750.37,6452.201,4750.357,6452.121,14,I5,1,20,m,28,,0,0,0,0,1,1,1,Simple,
2484,10,7,2006,Mcomeau,4750.37,6452.201,4750.357,6452.121,14,I5,1,20,f,28,,0,0,0,0,1,1,1,Simple,
2485,17,7,2006,Bcomeau,4750.383,6452.106,4750.388,6452.181,22,I5,2,1,i,12,,0,0,0,0,1,1,0,Simple,
2487,17,7,2006,Bcomeau,4750.383,6452.106,4750.388,6452.181,22,I5,2,3,,,,0,0,0,0,1,1,0,Simple,
2488,17,7,2006,Bcomeau,4750.383,6452.106,4750.388,6452.181,22,I5,2,4,f,20,,0,0,0,0,1,1,0,Simple,
2489,17,7,2006,Bcomeau,4750.383,6452.106,4750.388,6452.181,22,I5,2,4,f,21,,0,0,0,0,1,1,0,Simple,
2490,17,7,2006,Bcomeau,4750.383,6452.106,4750.388,6452.181,22,I5,2,4,f,22,,0,0,0,0,1,1,0,Simple,
2491,17,7,2006,Bcomeau,4750.383,6452.106,4750.388,6452.181,22,I5,2,5,m,22,,0,0,0,0,1,1,0,Simple,
2492,17,7,2006,Bcomeau,4750.383,6452.106,4750.388,6452.181,22,I5,2,6,,,,0,0,0,0,1,1,0,Simple,
2493,17,7,2006,Bcomeau,4750.383,6452.106,4750.388,6452.181,22,I5,2,7,,,,0,0,0,0,1,1,0,Simple,LS
2494,17,7,2006,Bcomeau,4750.383,6452.106,4750.388,6452.181,22,I5,2,8,,,,0,0,0,0,1,1,0,Simple,LS
2495,17,7,2006,Bcomeau,4750.383,6452.106,4750.388,6452.181,22,I5,2,9,,,,0,0,0,0,1,1,0,Simple,
2496,17,7,2006,Bcomeau,4750.383,6452.106,4750.388,6452.181,22,I5,2,10,i,16,,0,0,0,0,1,1,1,Simple,
2497,17,7,2006,Bcomeau,4750.383,6452.106,4750.388,6452.181,22,I5,2,10,f,25,,0,0,0,0,1,1,1,Simple,
2498,17,7,2006,Bcomeau,4750.383,6452.106,4750.388,6452.181,22,I5,2,11,,,,0,0,0,0,1,0,0,Simple,LS
2499,17,7,2006,Bcomeau,4750.383,6452.106,4750.388,6452.181,22,I5,2,12,i,12,,0,0,0,0,1,1,0,Simple,LS
2500,17,7,2006,Bcomeau,4750.383,6452.106,4750.388,6452.181,22,I5,2,12,m,22,,0,0,0,0,1,1,0,Simple,
2501,17,7,2006,Bcomeau,4750.383,6452.106,4750.388,6452.181,22,I5,2,12,m,50,,0,0,0,0,1,1,0,Simple,
2502,17,7,2006,Bcomeau,4750.383,6452.106,4750.388,6452.181,22,I5,2,13,i,12,,0,0,0,0,1,1,0,Simple,
2503,17,7,2006,Bcomeau,4750.383,6452.106,4750.388,6452.181,22,I5,2,14,i,14,,0,0,0,0,1,1,1,Simple,
2504,17,7,2006,Bcomeau,4750.383,6452.106,4750.388,6452.181,22,I5,2,14,f,26,,0,0,0,0,1,1,1,Simple,
2505,17,7,2006,Bcomeau,4750.383,6452.106,4750.388,6452.181,22,I5,2,14,f,20,,0,0,0,0,1,1,1,Simple,
2506,17,7,2006,Bcomeau,4750.383,6452.106,4750.388,6452.181,22,I5,2,14,f,26,,0,0,0,0,1,1,1,Simple,
2507,17,7,2006,Bcomeau,4750.383,6452.106,4750.388,6452.181,22,I5,2,15,f,51,,0,0,0,0,1,1,1,Simple,2LS
2508,17,7,2006,Bcomeau,4750.383,6452.106,4750.388,6452.181,22,I5,2,16,m,21,,0,0,0,0,1,1,0,Simple,
2509,17,7,2006,Bcomeau,4750.383,6452.106,4750.388,6452.181,22,I5,2,16,m,27,,0,0,0,0,1,1,0,Simple,
2510,17,7,2006,Bcomeau,4750.383,6452.106,4750.388,6452.181,22,I5,2,17,,,,0,0,0,0,1,1,0,Simple,
2512,17,7,2006,Bcomeau,4750.383,6452.106,4750.388,6452.181,22,I5,2,19,,,,0,0,0,0,1,1,1,Simple,
2513,17,7,2006,Bcomeau,4750.383,6452.106,4750.388,6452.181,22,I5,2,20,m,20,,0,0,0,0,1,1,1,Simple,
2514,17,7,2006,Bcomeau,4750.383,6452.106,4750.388,6452.181,22,I5,2,20,f,56,,0,0,0,0,1,1,1,Simple,
2515,17,7,2006,Bcomeau,4750.383,6452.106,4750.388,6452.181,22,I5,2,20,m,22,,0,0,0,0,1,1,1,Simple,
2516,17,7,2006,Bcomeau,4750.383,6452.106,4750.388,6452.181,22,I5,2,20,m,25,,0,0,0,0,1,1,1,Simple,
2517,17,7,2006,Bcomeau,4750.383,6452.106,4750.388,6452.181,22,I5,2,20,m,28,,0,0,0,0,1,1,1,Simple,
2518,17,7,2006,Bcomeau,4750.383,6452.106,4750.388,6452.181,22,I5,2,20,f,48,,0,0,0,0,1,1,1,Simple,
2519,17,7,2006,Mcomeau,4750.383,6452.106,4750.388,6452.181,22,I5,2,1,f,51,,0,0,0,0,1,1,1,Simple,3LS
2520,17,7,2006,Mcomeau,4750.383,6452.106,4750.388,6452.181,22,I5,2,2,m,22,,0,0,0,0,1,1,1,Simple,
2521,17,7,2006,Mcomeau,4750.383,6452.106,4750.388,6452.181,22,I5,2,2,m,26,,0,0,0,0,1,1,1,Simple,
2522,17,7,2006,Mcomeau,4750.383,6452.106,4750.388,6452.181,22,I5,2,2,m,40,,0,0,0,0,1,1,1,Simple,
2523,17,7,2006,Mcomeau,4750.383,6452.106,4750.388,6452.181,22,I5,2,3,i,16,,0,0,0,0,1,1,1,Simple,
2524,17,7,2006,Mcomeau,4750.383,6452.106,4750.388,6452.181,22,I5,2,3,m,69,,0,0,0,0,1,1,1,Simple,
2525,17,7,2006,Mcomeau,4750.383,6452.106,4750.388,6452.181,22,I5,2,3,i,16,,0,0,0,0,1,1,1,Simple,
2526,17,7,2006,Mcomeau,4750.383,6452.106,4750.388,6452.181,22,I5,2,3,f,28,,0,0,0,0,1,1,1,Simple,
2527,17,7,2006,Mcomeau,4750.383,6452.106,4750.388,6452.181,22,I5,2,4,f,22,,0,0,0,0,1,1,1,Simple,
2528,17,7,2006,Mcomeau,4750.383,6452.106,4750.388,6452.181,22,I5,2,4,m,22,,0,0,0,0,1,1,1,Simple,
2529,17,7,2006,Mcomeau,4750.383,6452.106,4750.388,6452.181,22,I5,2,4,m,23,,0,0,0,0,1,1,1,Simple,
2530,17,7,2006,Mcomeau,4750.383,6452.106,4750.388,6452.181,22,I5,2,4,i,16,,0,0,0,0,1,1,1,Simple,
2531,17,7,2006,Mcomeau,4750.383,6452.106,4750.388,6452.181,22,I5,2,5,m,40,,0,0,0,0,1,1,1,Simple,2LS
2532,17,7,2006,Mcomeau,4750.383,6452.106,4750.388,6452.181,22,I5,2,6,m,25,,0,0,0,0,1,1,1,Simple,
2533,17,7,2006,Mcomeau,4750.383,6452.106,4750.388,6452.181,22,I5,2,6,m,27,,0,0,0,0,1,1,1,Simple,
2534,17,7,2006,Mcomeau,4750.383,6452.106,4750.388,6452.181,22,I5,2,7,m,26,,0,0,0,0,1,1,1,Simple,LS
2535,17,7,2006,Mcomeau,4750.383,6452.106,4750.388,6452.181,22,I5,2,8,f,25,,0,0,0,0,1,1,1,Simple,2LS
2536,17,7,2006,Mcomeau,4750.383,6452.106,4750.388,6452.181,22,I5,2,9,m,25,,0,0,0,0,1,1,1,Simple,LS
2537,17,7,2006,Mcomeau,4750.383,6452.106,4750.388,6452.181,22,I5,2,9,i,16,,0,0,0,0,1,1,1,Simple,LS
2538,17,7,2006,Mcomeau,4750.383,6452.106,4750.388,6452.181,22,I5,2,10,f,28,,0,0,0,0,1,1,1,Simple,LS
2539,17,7,2006,Mcomeau,4750.383,6452.106,4750.388,6452.181,22,I5,2,11,,,,0,0,0,0,1,1,1,Simple,LS
2540,17,7,2006,Mcomeau,4750.383,6452.106,4750.388,6452.181,22,I5,2,12,,,,0,0,0,0,1,1,1,Simple,3LS
2541,17,7,2006,Mcomeau,4750.383,6452.106,4750.388,6452.181,22,I5,2,13,m,43,,0,0,0,0,1,1,1,Simple,
2542,17,7,2006,Mcomeau,4750.383,6452.106,4750.388,6452.181,22,I5,2,14,i,16,,0,0,0,0,1,1,1,Simple,
2543,17,7,2006,Mcomeau,4750.383,6452.106,4750.388,6452.181,22,I5,2,14,m,20,,0,0,0,0,1,1,1,Simple,
2544,17,7,2006,Mcomeau,4750.383,6452.106,4750.388,6452.181,22,I5,2,14,m,21,,0,0,0,0,1,1,1,Simple,
2545,17,7,2006,Mcomeau,4750.383,6452.106,4750.388,6452.181,22,I5,2,14,m,28,,0,0,0,0,1,1,1,Simple,
2546,17,7,2006,Mcomeau,4750.383,6452.106,4750.388,6452.181,22,I5,2,14,f,25,,0,0,0,0,1,1,1,Simple,
2547,17,7,2006,Mcomeau,4750.383,6452.106,4750.388,6452.181,22,I5,2,15,f,24,,0,0,0,0,1,1,1,Simple,
2548,17,7,2006,Mcomeau,4750.383,6452.106,4750.388,6452.181,22,I5,2,15,m,28,,0,0,0,0,1,1,1,Simple,
2549,17,7,2006,Mcomeau,4750.383,6452.106,4750.388,6452.181,22,I5,2,16,m,22,,0,0,0,0,1,1,1,Simple,
2550,17,7,2006,Mcomeau,4750.383,6452.106,4750.388,6452.181,22,I5,2,16,f,44,,0,0,0,0,1,1,1,Simple,
2551,17,7,2006,Mcomeau,4750.383,6452.106,4750.388,6452.181,22,I5,2,16,f,58,,0,0,0,0,1,1,1,Simple,
2552,17,7,2006,Mcomeau,4750.383,6452.106,4750.388,6452.181,22,I5,2,16,f,28,,0,0,0,0,1,1,1,Simple,
2553,17,7,2006,Mcomeau,4750.383,6452.106,4750.388,6452.181,22,I5,2,17,f,40,,0,0,0,0,1,1,1,Simple,
2554,17,7,2006,Mcomeau,4750.383,6452.106,4750.388,6452.181,22,I5,2,17,m,22,,0,0,0,0,1,1,1,Simple,
2555,17,7,2006,Mcomeau,4750.383,6452.106,4750.388,6452.181,22,I5,2,17,i,16,,0,0,0,0,1,1,1,Simple,
2556,17,7,2006,Mcomeau,4750.383,6452.106,4750.388,6452.181,22,I5,2,18,m,22,,0,0,0,0,1,1,1,Simple,
2557,17,7,2006,Mcomeau,4750.383,6452.106,4750.388,6452.181,22,I5,2,19,f,22,,0,0,0,0,1,1,1,Simple,
2559,17,7,2006,Gpaulin,4750.395,6452.101,4750.433,6452.169,21,I5,3,1,m,111,,0,0,1,0,1,1,0,Simple,
2560,17,7,2006,Gpaulin,4750.395,6452.101,4750.433,6452.169,21,I5,3,2,,,,0,0,1,0,1,0,0,Simple,
2561,17,7,2006,Gpaulin,4750.395,6452.101,4750.433,6452.169,21,I5,3,3,f,29,,0,0,1,0,1,1,0,Simple,
2562,17,7,2006,Gpaulin,4750.395,6452.101,4750.433,6452.169,21,I5,3,4,i,18,,0,0,1,0,1,1,0,Simple,
2563,17,7,2006,Gpaulin,4750.395,6452.101,4750.433,6452.169,21,I5,3,5,,,,0,0,1,0,1,0,0,Simple,
2564,17,7,2006,Gpaulin,4750.395,6452.101,4750.433,6452.169,21,I5,3,6,,,,0,0,1,0,1,1,0,Simple,
2565,17,7,2006,Gpaulin,4750.395,6452.101,4750.433,6452.169,21,I5,3,7,,,,0,0,1,0,1,0,0,Simple,
2566,17,7,2006,Gpaulin,4750.395,6452.101,4750.433,6452.169,21,I5,3,8,,,,0,0,1,0,1,0,0,Simple,
2567,17,7,2006,Gpaulin,4750.395,6452.101,4750.433,6452.169,21,I5,3,9,f,27,,0,0,1,0,1,1,0,Simple,
2568,17,7,2006,Gpaulin,4750.395,6452.101,4750.433,6452.169,21,I5,3,9,f,34,,0,0,1,0,1,1,0,Simple,
2569,17,7,2006,Gpaulin,4750.395,6452.101,4750.433,6452.169,21,I5,3,10,,,,0,0,1,0,1,0,0,Simple,
