Marker,Jour,Mois,Année,Plongeur,Début - lat.,Début - long.,Fin - lat.,Fin - long.,Depth,Site,Transect,section,sexe,LC,Escape,Sa,Va,Du,Al,Gr,Co,Ca
3178,4,7,2011,Dgiard,,,,,27,CI2,2,7,m,30,,,,,,,,
3179,4,7,2011,Dgiard,,,,,27,CI2,2,8,f,40,,,,,,,,
3180,4,7,2011,Dgiard,,,,,27,CI2,2,8,m,48,,,,,,,,
3181,4,7,2011,Dgiard,,,,,27,CI2,2,8,f,21,,,,,,,,
3182,4,7,2011,Dgiard,,,,,27,CI2,2,9,m,26,,,,,,,,
3183,4,7,2011,Dgiard,,,,,27,CI2,2,9,m,31,,,,,,,,
3184,4,7,2011,Dgiard,,,,,27,CI2,2,9,f,25,,,,,,,,
3185,4,7,2011,Dgiard,,,,,27,CI2,2,10,m,70,,,,,,,,
3186,4,7,2011,Dgiard,,,,,27,CI2,2,10,f,61,,,,,,,,
3187,4,7,2011,Dgiard,,,,,27,CI2,2,10,f,59,,,,,,,,
3188,4,7,2011,Dgiard,,,,,27,CI2,2,10,m,30,,,,,,,,
3189,4,7,2011,Dgiard,,,,,27,CI2,2,10,m,31,,,,,,,,
3190,4,7,2011,Dgiard,,,,,27,CI2,2,11,f,31,,,,,,,,
3191,4,7,2011,Dgiard,,,,,27,CI2,2,11,b3,72,,,,,,,,
3192,4,7,2011,Dgiard,,,,,27,CI2,2,11,m,26,,,,,,,,
3193,4,7,2011,Dgiard,,,,,27,CI2,2,11,m,36,,,,,,,,
3194,4,7,2011,Dgiard,,,,,27,CI2,2,11,f,28,,,,,,,,
3195,4,7,2011,Dgiard,,,,,27,CI2,2,11,m,35,,,,,,,,
3196,4,7,2011,Dgiard,,,,,27,CI2,2,11,m,30,,,,,,,,
3197,4,7,2011,Dgiard,,,,,27,CI2,2,11,i,14,,,,,,,,
3198,4,7,2011,Dgiard,,,,,27,CI2,2,11,m,27,,,,,,,,
3199,4,7,2011,Dgiard,,,,,27,CI2,2,11,m,22,,,,,,,,
3200,4,7,2011,Dgiard,,,,,27,CI2,2,11,m,32,,,,,,,,
3201,4,7,2011,Dgiard,,,,,27,CI2,2,12,f,57,,,,,,,,
3202,4,7,2011,Dgiard,,,,,27,CI2,2,12,m,31,,,,,,,,
3203,4,7,2011,Dgiard,,,,,27,CI2,2,12,f,34,,,,,,,,
3204,4,7,2011,Dgiard,,,,,27,CI2,2,13,m,45,,,,,,,,
3205,4,7,2011,Dgiard,,,,,27,CI2,2,13,f,71,,,,,,,,
3206,4,7,2011,Dgiard,,,,,27,CI2,2,13,i,19,,,,,,,,
3207,4,7,2011,Dgiard,,,,,27,CI2,2,13,m,35,,,,,,,,
3208,4,7,2011,Dgiard,,,,,27,CI2,2,14,m,41,,,,,,,,
3209,4,7,2011,Dgiard,,,,,27,CI2,2,14,f,52,,,,,,,,
3210,4,7,2011,Dgiard,,,,,27,CI2,2,14,m,34,,,,,,,,
3211,4,7,2011,Dgiard,,,,,27,CI2,2,14,f,36,,,,,,,,
3212,4,7,2011,Dgiard,,,,,27,CI2,2,14,f,57,,,,,,,,
3213,4,7,2011,Dgiard,,,,,27,CI2,2,15,i,12,,,,,,,,
3214,4,7,2011,Dgiard,,,,,27,CI2,2,15,f,70,,,,,,,,
3215,4,7,2011,Dgiard,,,,,27,CI2,2,15,m,42,,,,,,,,
3216,4,7,2011,Dgiard,,,,,27,CI2,2,15,m,35,,,,,,,,
3217,4,7,2011,Dgiard,,,,,27,CI2,2,15,f,21,,,,,,,,
3218,4,7,2011,Dgiard,,,,,27,CI2,2,15,m,35,,,,,,,,
3219,4,7,2011,Dgiard,,,,,27,CI2,2,15,m,31,,,,,,,,
3220,4,7,2011,Mcomeau,,,,,30,CI2,3,1,b3,76,,,,,,,,
3221,4,7,2011,Mcomeau,,,,,30,CI2,3,1,f,40,,,,,,,,
3222,4,7,2011,Mcomeau,,,,,30,CI2,3,2,f,48,,,,,,,,
3223,4,7,2011,Mcomeau,,,,,30,CI2,3,2,m,21,,,,,,,,
3224,4,7,2011,Mcomeau,,,,,30,CI2,3,2,f,25,,,,,,,,
3226,4,7,2011,Mcomeau,,,,,30,CI2,3,4,i,18,,,,,,,,
3227,4,7,2011,Mcomeau,,,,,30,CI2,3,5,m,21,,,,,,,,
3228,4,7,2011,Mcomeau,,,,,30,CI2,3,5,m,21,,,,,,,,
3229,4,7,2011,Mcomeau,,,,,30,CI2,3,5,f,24,,,,,,,,
3230,4,7,2011,Mcomeau,,,,,30,CI2,3,5,m,20,,,,,,,,
3231,4,7,2011,Mcomeau,,,,,30,CI2,3,5,m,62,,,,,,,,
3232,4,7,2011,Mcomeau,,,,,30,CI2,3,5,f,27,,,,,,,,
3233,4,7,2011,Mcomeau,,,,,30,CI2,3,5,f,28,,,,,,,,
3234,4,7,2011,Mcomeau,,,,,30,CI2,3,6,m,30,,,,,,,,
3235,4,7,2011,Mcomeau,,,,,30,CI2,3,6,m,22,,,,,,,,
3236,4,7,2011,Mcomeau,,,,,30,CI2,3,7,m,22,,,,,,,,
3237,4,7,2011,Mcomeau,,,,,30,CI2,3,7,f,38,,,,,,,,
3238,4,7,2011,Mcomeau,,,,,30,CI2,3,8,m,21,,,,,,,,
3239,4,7,2011,Mcomeau,,,,,30,CI2,3,8,i,12,,,,,,,,
3240,4,7,2011,Mcomeau,,,,,30,CI2,3,8,i,16,,,,,,,,
3241,4,7,2011,Mcomeau,,,,,30,CI2,3,9,i,18,,,,,,,,
3242,4,7,2011,Mcomeau,,,,,30,CI2,3,9,f,69,,,,,,,,
3243,4,7,2011,Mcomeau,,,,,30,CI2,3,9,i,16,,,,,,,,
3244,4,7,2011,Mcomeau,,,,,30,CI2,3,9,i,15,,,,,,,,
3245,4,7,2011,Mcomeau,,,,,30,CI2,3,9,f,26,,,,,,,,
3246,4,7,2011,Mcomeau,,,,,30,CI2,3,9,i,11,,,,,,,,
3247,4,7,2011,Mcomeau,,,,,30,CI2,3,9,m,31,,,,,,,,
3248,4,7,2011,Mcomeau,,,,,30,CI2,3,9,f,44,,,,,,,,
3249,4,7,2011,Mcomeau,,,,,30,CI2,3,9,f,27,,,,,,,,
3250,4,7,2011,Mcomeau,,,,,30,CI2,3,9,f,25,,,,,,,,
3251,4,7,2011,Mcomeau,,,,,30,CI2,3,9,i,18,,,,,,,,
3252,4,7,2011,Mcomeau,,,,,30,CI2,3,9,m,22,,,,,,,,
3253,4,7,2011,Mcomeau,,,,,30,CI2,3,9,i,9,,,,,,,,
3254,4,7,2011,Mcomeau,,,,,30,CI2,3,9,i,18,,,,,,,,
3255,4,7,2011,Mcomeau,,,,,30,CI2,3,10,f,32,,,,,,,,
3256,4,7,2011,Mcomeau,,,,,30,CI2,3,10,m,39,,,,,,,,
3257,4,7,2011,Mcomeau,,,,,30,CI2,3,10,f,31,,,,,,,,
3258,4,7,2011,Mcomeau,,,,,30,CI2,3,10,i,16,,,,,,,,
3259,4,7,2011,Mcomeau,,,,,30,CI2,3,10,m,33,,,,,,,,
3260,4,7,2011,Mcomeau,,,,,30,CI2,3,10,m,41,,,,,,,,
3261,4,7,2011,Mcomeau,,,,,30,CI2,3,10,m,39,,,,,,,,
3262,4,7,2011,Mcomeau,,,,,30,CI2,3,11,m,28,,,,,,,,
3263,4,7,2011,Mcomeau,,,,,30,CI2,3,11,m,50,,,,,,,,
3264,4,7,2011,Mcomeau,,,,,30,CI2,3,11,m,42,,,,,,,,
3265,4,7,2011,Mcomeau,,,,,30,CI2,3,11,i,11,,,,,,,,
3266,4,7,2011,Mcomeau,,,,,30,CI2,3,11,i,12,,,,,,,,
3267,4,7,2011,Mcomeau,,,,,30,CI2,3,12,f,29,,,,,,,,
3268,4,7,2011,Mcomeau,,,,,30,CI2,3,12,m,43,,,,,,,,
3269,4,7,2011,Mcomeau,,,,,30,CI2,3,12,f,32,,,,,,,,
3270,4,7,2011,Mcomeau,,,,,30,CI2,3,13,m,21,,,,,,,,
3271,4,7,2011,Mcomeau,,,,,30,CI2,3,13,i,17,,,,,,,,
3272,4,7,2011,Mcomeau,,,,,30,CI2,3,13,f,30,,,,,,,,
3273,4,7,2011,Mcomeau,,,,,30,CI2,3,13,m,45,,,,,,,,
3274,4,7,2011,Mcomeau,,,,,30,CI2,3,13,f,32,,,,,,,,
3275,4,7,2011,Mcomeau,,,,,30,CI2,3,14,m,76,,,,,,,,
3276,4,7,2011,Mcomeau,,,,,30,CI2,3,14,f,53,,,,,,,,
3277,4,7,2011,Mcomeau,,,,,30,CI2,3,14,i,18,,,,,,,,
3278,4,7,2011,Mcomeau,,,,,30,CI2,3,14,f,30,,,,,,,,
3279,4,7,2011,Mcomeau,,,,,30,CI2,3,15,m,22,,,,,,,,
3280,4,7,2011,Mcomeau,,,,,30,CI2,3,15,i,13,,,,,,,,
3281,4,7,2011,Mcomeau,,,,,30,CI2,3,15,f,23,,,,,,,,
3282,4,7,2011,Mcomeau,,,,,30,CI2,3,15,f,30,,,,,,,,
3283,4,7,2011,Mcomeau,,,,,30,CI2,3,15,i,16,,,,,,,,
3284,4,7,2011,Mcomeau,,,,,30,CI2,3,16,i,11,,,,,,,,
3285,4,7,2011,Mcomeau,,,,,30,CI2,3,16,i,16,,,,,,,,
3286,4,7,2011,Mcomeau,,,,,30,CI2,3,16,i,12,,,,,,,,
3287,4,7,2011,Mcomeau,,,,,30,CI2,3,16,f,26,,,,,,,,
3288,4,7,2011,Mcomeau,,,,,30,CI2,3,16,m,41,,,,,,,,
3289,4,7,2011,Mcomeau,,,,,30,CI2,3,16,f,23,,,,,,,,
3290,4,7,2011,Mcomeau,,,,,30,CI2,3,16,b3,78,,,,,,,,
3291,4,7,2011,Mcomeau,,,,,30,CI2,3,16,f,25,,,,,,,,
3292,4,7,2011,Mcomeau,,,,,30,CI2,3,16,m,42,,,,,,,,
3293,4,7,2011,Mcomeau,,,,,30,CI2,3,16,m,26,,,,,,,,
3294,4,7,2011,Bcomeau,,,,,30,CI2,3,1,m,25,,,,,,,,
3295,4,7,2011,Bcomeau,,,,,30,CI2,3,2,f,62,,,,,,,,
3296,4,7,2011,Bcomeau,,,,,30,CI2,3,2,f,41,,,,,,,,
3297,4,7,2011,Bcomeau,,,,,30,CI2,3,2,f,30,,,,,,,,
3298,4,7,2011,Bcomeau,,,,,30,CI2,3,3,,,,,,,,,,
3300,4,7,2011,Bcomeau,,,,,30,CI2,3,5,f,45,,,,,,,,
3301,4,7,2011,Bcomeau,,,,,30,CI2,3,5,m,25,,,,,,,,
3302,4,7,2011,Bcomeau,,,,,30,CI2,3,5,f,31,,,,,,,,
3303,4,7,2011,Bcomeau,,,,,30,CI2,3,5,i,12,,,,,,,,
3304,4,7,2011,Bcomeau,,,,,30,CI2,3,6,f,20,,,,,,,,
3305,4,7,2011,Bcomeau,,,,,30,CI2,3,6,f,39,,,,,,,,
3306,4,7,2011,Bcomeau,,,,,30,CI2,3,6,f,43,,,,,,,,
3308,4,7,2011,Bcomeau,,,,,30,CI2,3,8,m,66,,,,,,,,
3309,4,7,2011,Bcomeau,,,,,30,CI2,3,8,f,30,,,,,,,,
3310,4,7,2011,Bcomeau,,,,,30,CI2,3,9,b3,72,,,,,,,,
3311,4,7,2011,Bcomeau,,,,,30,CI2,3,9,m,65,,,,,,,,
3312,4,7,2011,Bcomeau,,,,,30,CI2,3,10,,,,,,,,,,
3313,4,7,2011,Bcomeau,,,,,30,CI2,3,11,m,33,,,,,,,,
3314,4,7,2011,Bcomeau,,,,,30,CI2,3,11,f,47,,,,,,,,
3315,4,7,2011,Bcomeau,,,,,30,CI2,3,12,f,30,,,,,,,,
3317,4,7,2011,Bcomeau,,,,,30,CI2,3,14,f,27,,,,,,,,
3318,4,7,2011,Bcomeau,,,,,30,CI2,3,14,i,17,,,,,,,,
3319,4,7,2011,Bcomeau,,,,,30,CI2,3,15,m,50,,,,,,,,
3320,4,7,2011,Bcomeau,,,,,30,CI2,3,15,f,25,,,,,,,,
3321,4,7,2011,Bcomeau,,,,,30,CI2,3,15,m,27,,,,,,,,
3322,4,7,2011,Bcomeau,,,,,30,CI2,3,15,f,20,,,,,,,,
3323,4,7,2011,Bcomeau,,,,,30,CI2,3,15,i,17,,,,,,,,
3324,4,7,2011,Bcomeau,,,,,30,CI2,3,16,i,12,,,,,,,,
3325,4,7,2011,Bcomeau,,,,,30,CI2,3,16,f,47,,,,,,,,
3326,4,7,2011,Bcomeau,,,,,30,CI2,3,16,m,27,,,,,,,,
3327,4,7,2011,Bcomeau,,,,,30,CI2,3,16,i,19,,,,,,,,
3328,4,7,2011,Bcomeau,,,,,30,CI2,3,16,i,12,,,,,,,,
3329,4,7,2011,Bcomeau,,,,,30,CI2,3,16,i,18,,,,,,,,
3330,4,7,2011,Bcomeau,,,,,30,CI2,3,16,m,24,,,,,,,,
3331,4,7,2011,Bcomeau,,,,,30,CI2,3,17,f,40,,,,,,,,
3332,4,7,2011,Bcomeau,,,,,30,CI2,3,17,f,41,,,,,,,,
3333,4,7,2011,Bcomeau,,,,,30,CI2,3,17,m,29,,,,,,,,
3334,4,7,2011,Bcomeau,,,,,30,CI2,3,17,f,43,,,,,,,,
3335,4,7,2011,Bcomeau,,,,,30,CI2,3,18,m,44,,,,,,,,
3336,4,7,2011,Bcomeau,,,,,30,CI2,3,18,f,22,,,,,,,,
3337,4,7,2011,Bcomeau,,,,,30,CI2,3,18,i,17,,,,,,,,
3338,4,7,2011,Bcomeau,,,,,30,CI2,3,18,b3,75,,,,,,,,
3339,4,7,2011,Bcomeau,,,,,30,CI2,3,18,m,28,,,,,,,,
3340,4,7,2011,Bcomeau,,,,,30,CI2,3,18,f,20,,,,,,,,
3341,4,7,2011,Bcomeau,,,,,30,CI2,3,18,m,28,,,,,,,,
3342,4,7,2011,Bcomeau,,,,,30,CI2,3,18,i,12,,,,,,,,
3343,4,7,2011,Bcomeau,,,,,30,CI2,3,18,f,40,,,,,,,,
3344,4,7,2011,Bcomeau,,,,,30,CI2,3,19,f,29,,,,,,,,
3345,4,7,2011,Bcomeau,,,,,30,CI2,3,19,m,43,,,,,,,,
3346,4,7,2011,Bcomeau,,,,,30,CI2,3,19,i,17,,,,,,,,
3347,4,7,2011,Bcomeau,,,,,30,CI2,3,19,i,12,,,,,,,,
3348,4,7,2011,Bcomeau,,,,,30,CI2,3,19,i,12,,,,,,,,
3349,4,7,2011,Bcomeau,,,,,30,CI2,3,19,f,30,,,,,,,,
3350,4,7,2011,Bcomeau,,,,,30,CI2,3,19,m,57,,,,,,,,
3351,4,7,2011,Bcomeau,,,,,30,CI2,3,20,f,29,,,,,,,,
3352,4,7,2011,Bcomeau,,,,,30,CI2,3,20,i,12,,,,,,,,
3353,4,7,2011,Bcomeau,,,,,30,CI2,3,20,i,10,,,,,,,,
3354,4,7,2011,Bcomeau,,,,,30,CI2,3,20,m,42,,,,,,,,
3355,4,7,2011,Bcomeau,,,,,30,CI2,3,20,m,51,,,,,,,,
3356,4,7,2011,Bcomeau,,,,,30,CI2,3,20,f,34,,,,,,,,
3357,4,7,2011,Bcomeau,,,,,30,CI2,3,20,i,17,,,,,,,,
3358,4,7,2011,Bcomeau,,,,,30,CI2,3,20,f,31,,,,,,,,
3359,4,7,2011,Bcomeau,,,,,30,CI2,3,20,f,31,,,,,,,,
3360,4,7,2011,Bcomeau,,,,,30,CI2,3,20,i,19,,,,,,,,
3361,4,7,2011,Bcomeau,,,,,30,CI2,3,20,f,21,,,,,,,,
3363,4,7,2011,Rdoucette,,,,,32,CI2,4,2,m,26,,,,,,,,
3364,4,7,2011,Rdoucette,,,,,32,CI2,4,2,f,24,,,,,,,,
3365,4,7,2011,Rdoucette,,,,,32,CI2,4,2,f,22,,,,,,,,
3366,4,7,2011,Rdoucette,,,,,32,CI2,4,3,f,45,,,,,,,,
3367,4,7,2011,Rdoucette,,,,,32,CI2,4,4,i,12,,,,,,,,
3368,4,7,2011,Rdoucette,,,,,32,CI2,4,4,m,36,,,,,,,,
3369,4,7,2011,Rdoucette,,,,,32,CI2,4,5,m,23,,,,,,,,
3370,4,7,2011,Rdoucette,,,,,32,CI2,4,5,f,38,,,,,,,,
3371,4,7,2011,Rdoucette,,,,,32,CI2,4,6,f,28,,,,,,,,
3372,4,7,2011,Rdoucette,,,,,32,CI2,4,6,i,14,,,,,,,,
3373,4,7,2011,Rdoucette,,,,,32,CI2,4,7,m,38,,,,,,,,
3374,4,7,2011,Rdoucette,,,,,32,CI2,4,7,i,15,,,,,,,,
3375,4,7,2011,Rdoucette,,,,,32,CI2,4,7,f,40,,,,,,,,
3376,4,7,2011,Rdoucette,,,,,32,CI2,4,8,m,35,,,,,,,,
3377,4,7,2011,Rdoucette,,,,,32,CI2,4,8,i,10,,,,,,,,
3378,4,7,2011,Rdoucette,,,,,32,CI2,4,8,i,16,,,,,,,,
3379,4,7,2011,Rdoucette,,,,,32,CI2,4,8,f,58,,,,,,,,
3380,4,7,2011,Rdoucette,,,,,32,CI2,4,8,f,44,,,,,,,,
3381,4,7,2011,Rdoucette,,,,,32,CI2,4,8,f,27,,,,,,,,
3382,4,7,2011,Rdoucette,,,,,32,CI2,4,9,f,21,,,,,,,,
3383,4,7,2011,Rdoucette,,,,,32,CI2,4,9,f,32,,,,,,,,
3384,4,7,2011,Rdoucette,,,,,32,CI2,4,9,m,39,,,,,,,,
3385,4,7,2011,Rdoucette,,,,,32,CI2,4,10,f,57,,,,,,,,
3386,4,7,2011,Rdoucette,,,,,32,CI2,4,10,f,32,,,,,,,,
3387,4,7,2011,Rdoucette,,,,,32,CI2,4,10,f,41,,,,,,,,
3388,4,7,2011,Rdoucette,,,,,32,CI2,4,10,m,33,,,,,,,,
3389,4,7,2011,Rdoucette,,,,,32,CI2,4,11,f,53,,,,,,,,
3390,4,7,2011,Rdoucette,,,,,32,CI2,4,11,f,32,,,,,,,,
3391,4,7,2011,Rdoucette,,,,,32,CI2,4,11,i,14,,,,,,,,
3392,4,7,2011,Rdoucette,,,,,32,CI2,4,11,f,61,,,,,,,,
3393,4,7,2011,Rdoucette,,,,,32,CI2,4,11,i,11,,,,,,,,
3394,4,7,2011,Rdoucette,,,,,32,CI2,4,11,m,41,,,,,,,,
3395,4,7,2011,Rdoucette,,,,,32,CI2,4,11,f,22,,,,,,,,
3396,4,7,2011,Rdoucette,,,,,32,CI2,4,12,f,21,,,,,,,,
3397,4,7,2011,Rdoucette,,,,,32,CI2,4,12,f,42,,,,,,,,
3398,4,7,2011,Rdoucette,,,,,32,CI2,4,13,i,18,,,,,,,,
3399,4,7,2011,Rdoucette,,,,,32,CI2,4,13,m,28,,,,,,,,
3400,4,7,2011,Rdoucette,,,,,32,CI2,4,13,f,58,,,,,,,,
3401,4,7,2011,Rdoucette,,,,,32,CI2,4,14,f,26,,,,,,,,
3402,4,7,2011,Rdoucette,,,,,32,CI2,4,14,m,31,,,,,,,,
3403,4,7,2011,Rdoucette,,,,,32,CI2,4,14,i,19,,,,,,,,
3404,4,7,2011,Rdoucette,,,,,32,CI2,4,15,f,54,,,,,,,,
3405,4,7,2011,Rdoucette,,,,,32,CI2,4,15,m,49,,,,,,,,
3406,4,7,2011,Rdoucette,,,,,32,CI2,4,15,m,64,,,,,,,,
3407,4,7,2011,Rdoucette,,,,,32,CI2,4,15,f,21,,,,,,,,
3408,4,7,2011,Rdoucette,,,,,32,CI2,4,15,m,30,,,,,,,,
3409,4,7,2011,Rdoucette,,,,,32,CI2,4,16,f,35,,,,,,,,
3410,4,7,2011,Rdoucette,,,,,32,CI2,4,16,f,32,,,,,,,,
3411,4,7,2011,Rdoucette,,,,,32,CI2,4,16,f,22,,,,,,,,
3412,4,7,2011,Rdoucette,,,,,32,CI2,4,16,m,26,,,,,,,,
3413,4,7,2011,Rdoucette,,,,,32,CI2,4,17,m,58,,,,,,,,
3414,4,7,2011,Rdoucette,,,,,32,CI2,4,17,m,23,,,,,,,,
3415,4,7,2011,Rdoucette,,,,,32,CI2,4,17,f,26,,,,,,,,
3416,4,7,2011,Rdoucette,,,,,32,CI2,4,17,f,40,,,,,,,,
3417,4,7,2011,Rdoucette,,,,,32,CI2,4,17,m,21,,,,,,,,
3418,4,7,2011,Rdoucette,,,,,32,CI2,4,18,m,47,,,,,,,,
3419,4,7,2011,Rdoucette,,,,,32,CI2,4,18,m,20,,,,,,,,
3421,4,7,2011,Gpaulin,,,,,32,CI2,4,2,f,48,,,,,,,,
3422,4,7,2011,Gpaulin,,,,,32,CI2,4,2,i,9,,,,,,,,
3423,4,7,2011,Gpaulin,,,,,32,CI2,4,2,m,42,,,,,,,,
3424,4,7,2011,Gpaulin,,,,,32,CI2,4,2,i,10,,,,,,,,
3425,4,7,2011,Gpaulin,,,,,32,CI2,4,3,f,27,,,,,,,,
3426,4,7,2011,Gpaulin,,,,,32,CI2,4,3,f,42,,,,,,,,
3427,4,7,2011,Gpaulin,,,,,32,CI2,4,4,,,,,,,,,,
3428,4,7,2011,Gpaulin,,,,,32,CI2,4,5,m,40,,,,,,,,
3429,4,7,2011,Gpaulin,,,,,32,CI2,4,6,i,9,,,,,,,,
3430,4,7,2011,Gpaulin,,,,,32,CI2,4,6,f,50,,,,,,,,
3431,4,7,2011,Gpaulin,,,,,32,CI2,4,7,f,24,,,,,,,,
3432,4,7,2011,Gpaulin,,,,,32,CI2,4,7,m,23,,,,,,,,
3433,4,7,2011,Gpaulin,,,,,32,CI2,4,7,i,15,,,,,,,,
3434,4,7,2011,Gpaulin,,,,,32,CI2,4,8,m,36,,,,,,,,
3435,4,7,2011,Gpaulin,,,,,32,CI2,4,8,f,24,,,,,,,,
3436,4,7,2011,Gpaulin,,,,,32,CI2,4,9,f,53,,,,,,,,
3437,4,7,2011,Gpaulin,,,,,32,CI2,4,9,m,22,,,,,,,,
3438,4,7,2011,Gpaulin,,,,,32,CI2,4,9,f,48,,,,,,,,
3439,4,7,2011,Gpaulin,,,,,32,CI2,4,9,m,25,,,,,,,,
3440,4,7,2011,Gpaulin,,,,,32,CI2,4,9,f,28,,,,,,,,
3441,4,7,2011,Gpaulin,,,,,32,CI2,4,10,f,48,,,,,,,,
3442,4,7,2011,Gpaulin,,,,,32,CI2,4,10,i,12,,,,,,,,
3443,4,7,2011,Gpaulin,,,,,32,CI2,4,11,f,21,,,,,,,,
3444,4,7,2011,Gpaulin,,,,,32,CI2,4,11,i,15,,,,,,,,
3445,4,7,2011,Gpaulin,,,,,32,CI2,4,12,m,20,,,,,,,,
3446,4,7,2011,Gpaulin,,,,,32,CI2,4,12,f,24,,,,,,,,
3447,4,7,2011,Gpaulin,,,,,32,CI2,4,12,i,12,,,,,,,,
3448,4,7,2011,Gpaulin,,,,,32,CI2,4,13,i,9,,,,,,,,
3449,4,7,2011,Gpaulin,,,,,32,CI2,4,13,m,72,,,,,,,,
3450,4,7,2011,Gpaulin,,,,,32,CI2,4,13,m,28,,,,,,,,
3451,4,7,2011,Gpaulin,,,,,32,CI2,4,14,f,55,,,,,,,,
3452,4,7,2011,Gpaulin,,,,,32,CI2,4,14,i,10,,,,,,,,
3453,4,7,2011,Gpaulin,,,,,32,CI2,4,14,f,28,,,,,,,,
3454,4,7,2011,Gpaulin,,,,,32,CI2,4,14,i,12,,,,,,,,
3455,4,7,2011,Gpaulin,,,,,32,CI2,4,15,m,26,,,,,,,,
3456,4,7,2011,Gpaulin,,,,,32,CI2,4,15,m,43,,,,,,,,
3457,4,7,2011,Gpaulin,,,,,32,CI2,4,15,i,15,,,,,,,,
3458,4,7,2011,Gpaulin,,,,,32,CI2,4,15,m,50,,,,,,,,
3459,4,7,2011,Gpaulin,,,,,32,CI2,4,15,i,10,,,,,,,,
3460,4,7,2011,Gpaulin,,,,,32,CI2,4,16,m,28,,,,,,,,
3461,4,7,2011,Gpaulin,,,,,32,CI2,4,16,m,24,,,,,,,,
3462,4,7,2011,Gpaulin,,,,,32,CI2,4,16,i,9,,,,,,,,
3463,4,7,2011,Gpaulin,,,,,32,CI2,4,17,f,42,,,,,,,,
3464,4,7,2011,Gpaulin,,,,,32,CI2,4,17,f,50,,,,,,,,
3465,4,7,2011,Gpaulin,,,,,32,CI2,4,17,m,60,,,,,,,,
3466,4,7,2011,Gpaulin,,,,,32,CI2,4,17,i,15,,,,,,,,
3467,4,7,2011,Gpaulin,,,,,32,CI2,4,17,m,40,,,,,,,,
3468,4,7,2011,Gpaulin,,,,,32,CI2,4,17,f,28,,,,,,,,
3469,4,7,2011,Gpaulin,,,,,32,CI2,4,17,f,63,,,,,,,,
3470,4,7,2011,Gpaulin,,,,,32,CI2,4,17,m,35,,,,,,,,
3471,4,7,2011,Gpaulin,,,,,32,CI2,4,18,m,24,,,,,,,,
3472,4,7,2011,Gpaulin,,,,,32,CI2,4,18,i,12,,,,,,,,
3473,4,7,2011,Gpaulin,,,,,32,CI2,4,18,f,67,,,,,,,,
3474,4,7,2011,Gpaulin,,,,,32,CI2,4,18,m,23,,,,,,,,
3475,4,7,2011,Gpaulin,,,,,32,CI2,4,18,i,15,,,,,,,,
3476,4,7,2011,Gpaulin,,,,,32,CI2,4,18,f,32,,,,,,,,
3477,12,7,2011,Rdoucette,,,,,31,CI3,1,7,i,18,,,,,,,,
3478,12,7,2011,Rdoucette,,,,,31,CI3,1,7,i,12,,,,,,,,
3479,12,7,2011,Rdoucette,,,,,31,CI3,1,7,m,51,,,,,,,,
3480,12,7,2011,Rdoucette,,,,,31,CI3,1,7,f,34,,,,,,,,
3481,12,7,2011,Rdoucette,,,,,31,CI3,1,8,m,72,,,,,,,,
3482,12,7,2011,Rdoucette,,,,,31,CI3,1,8,m,55,,,,,,,,
3483,12,7,2011,Rdoucette,,,,,31,CI3,1,9,m,46,,,,,,,,
3484,12,7,2011,Rdoucette,,,,,31,CI3,1,9,m,71,,,,,,,,
3485,12,7,2011,Rdoucette,,,,,31,CI3,1,9,m,32,,,,,,,,
3486,12,7,2011,Rdoucette,,,,,31,CI3,1,9,m,31,,,,,,,,
3487,12,7,2011,Rdoucette,,,,,31,CI3,1,9,f,34,,,,,,,,
3488,12,7,2011,Rdoucette,,,,,31,CI3,1,9,i,19,,,,,,,,
3489,12,7,2011,Rdoucette,,,,,31,CI3,1,10,i,14,,,,,,,,
3490,12,7,2011,Rdoucette,,,,,31,CI3,1,10,m,23,,,,,,,,
3491,12,7,2011,Rdoucette,,,,,31,CI3,1,10,f,44,,,,,,,,
3492,12,7,2011,Rdoucette,,,,,31,CI3,1,10,f,22,,,,,,,,
3493,12,7,2011,Rdoucette,,,,,31,CI3,1,11,i,18,,,,,,,,
3494,12,7,2011,Rdoucette,,,,,31,CI3,1,11,m,24,,,,,,,,
3495,12,7,2011,Rdoucette,,,,,31,CI3,1,12,f,45,,,,,,,,
3496,12,7,2011,Rdoucette,,,,,31,CI3,1,12,i,18,,,,,,,,
3497,12,7,2011,Rdoucette,,,,,31,CI3,1,12,m,22,,,,,,,,
3498,12,7,2011,Rdoucette,,,,,31,CI3,1,12,f,29,,,,,,,,
3499,12,7,2011,Rdoucette,,,,,31,CI3,1,13,m,29,,,,,,,,
3500,12,7,2011,Rdoucette,,,,,31,CI3,1,13,m,20,,,,,,,,
3501,12,7,2011,Rdoucette,,,,,31,CI3,1,13,i,8,,,,,,,,
3502,12,7,2011,Rdoucette,,,,,31,CI3,1,13,i,11,,,,,,,,
3503,12,7,2011,Rdoucette,,,,,31,CI3,1,14,f,70,,,,,,,,
3504,12,7,2011,Rdoucette,,,,,31,CI3,1,15,f,31,,,,,,,,
3505,12,7,2011,Rdoucette,,,,,31,CI3,1,15,i,13,,,,,,,,
3506,12,7,2011,Rdoucette,,,,,31,CI3,1,16,,,,,,,,,,
3507,12,7,2011,Rdoucette,,,,,31,CI3,1,17,f,30,,,,,,,,
