Marker,Jour,Mois,Année,Plongeur,Début - lat.,Début - long.,Fin - lat.,Fin - long.,Depth,Transect,Trans,section,sexe,LC,Escape,Sa,Va,Du,Al,Gr,Ca,type,commentaire,fond
1293,26,6,2001,Rvienneau,4749.585,6510.346,4749.612,6510.274,31,GA1,28,9,m,54,,0,0,1,0,0,1,Simple,,
1294,26,6,2001,Rvienneau,4749.585,6510.346,4749.612,6510.274,31,GA1,28,10,m,23,,0,0,1,0,0,1,Simple,,
1296,26,6,2001,Rvienneau,4749.585,6510.346,4749.612,6510.274,31,GA1,28,12,m,54,,0,0,1,0,0,0,Simple,,
1297,26,6,2001,Rvienneau,4749.585,6510.346,4749.612,6510.274,31,GA1,28,12,f,41,,0,0,1,0,0,0,Simple,,
1298,26,6,2001,Rvienneau,4749.585,6510.346,4749.612,6510.274,31,GA1,28,13,f,35,,0,0,1,0,0,1,Simple,,
1299,26,6,2001,Rvienneau,4749.585,6510.346,4749.612,6510.274,31,GA1,28,14,m,29,,0,0,1,0,0,1,Simple,,
1300,26,6,2001,Rvienneau,4749.585,6510.346,4749.612,6510.274,31,GA1,28,14,f,33,,0,0,1,0,0,1,Simple,,
1301,26,6,2001,Rvienneau,4749.585,6510.346,4749.612,6510.274,31,GA1,28,15,m,48,,0,0,1,0,0,1,Simple,,
1302,26,6,2001,Rvienneau,4749.585,6510.346,4749.612,6510.274,31,GA1,28,15,m,62,,0,0,1,0,0,1,Simple,,
1303,26,6,2001,Rvienneau,4749.585,6510.346,4749.612,6510.274,31,GA1,28,15,b3,74,,0,0,1,0,0,1,Simple,,
1304,26,6,2001,Rvienneau,4749.585,6510.346,4749.612,6510.274,31,GA1,28,16,,,,0,0,1,0,0,1,Simple,,
1305,26,6,2001,Rvienneau,4749.585,6510.346,4749.612,6510.274,31,GA1,28,17,,,,0,1,1,0,0,1,Simple,,
1306,26,6,2001,Rvienneau,4749.585,6510.346,4749.612,6510.274,31,GA1,28,18,,,,0,0,1,0,0,1,Simple,,
1307,26,6,2001,Rvienneau,4749.585,6510.346,4749.612,6510.274,31,GA1,28,19,,,,0,0,1,0,0,1,Simple,,
1308,26,6,2001,Rvienneau,4749.585,6510.346,4749.612,6510.274,31,GA1,28,20,,,,0,0,1,0,0,1,Simple,,
1309,26,6,2001,Bcomeau,4749.585,6510.346,4749.612,6510.274,31,GA1,28,1,m,23,,0,0,1,0,1,0,Simple,,
1310,26,6,2001,Bcomeau,4749.585,6510.346,4749.612,6510.274,31,GA1,28,2,m,23,,0,0,1,0,1,0,Simple,,
1314,26,6,2001,Bcomeau,4749.585,6510.346,4749.612,6510.274,31,GA1,28,6,,,,0,0,0,0,1,1,Simple,,
1315,26,6,2001,Bcomeau,4749.585,6510.346,4749.612,6510.274,31,GA1,28,7,m,21,,0,0,0,0,1,1,Simple,,
1316,26,6,2001,Bcomeau,4749.585,6510.346,4749.612,6510.274,31,GA1,28,8,m,59,,0,0,0,0,1,0,Simple,,
1317,26,6,2001,Bcomeau,4749.585,6510.346,4749.612,6510.274,31,GA1,28,9,,,,0,0,0,0,1,0,Simple,,
1318,26,6,2001,Bcomeau,4749.585,6510.346,4749.612,6510.274,31,GA1,28,10,f,46,,0,0,0,0,1,0,Simple,,
1321,26,6,2001,Bcomeau,4749.585,6510.346,4749.612,6510.274,31,GA1,28,13,m,62,,0,0,0,0,1,1,Simple,,
1322,26,6,2001,Bcomeau,4749.585,6510.346,4749.612,6510.274,31,GA1,28,14,,,,0,0,0,0,1,1,Simple,,
1323,26,6,2001,Bcomeau,4749.585,6510.346,4749.612,6510.274,31,GA1,28,15,f,32,,0,0,0,0,1,1,Simple,,
1324,26,6,2001,Bcomeau,4749.585,6510.346,4749.612,6510.274,31,GA1,28,16,,,,0,0,0,0,1,1,Simple,,
1327,26,6,2001,Bcomeau,4749.585,6510.346,4749.612,6510.274,31,GA1,28,19,,,,0,0,0,0,1,1,Simple,,
1328,26,6,2001,Bcomeau,4749.585,6510.346,4749.612,6510.274,31,GA1,28,20,,,,0,0,0,0,1,1,Simple,,
1329,27,6,2001,Mcomeau,4749.632,6509.978,4749.614,6510.068,33,GA1,29,1,m,50,,0,0,0,0,1,1,Simple,,
1330,27,6,2001,Mcomeau,4749.632,6509.978,4749.614,6510.068,33,GA1,29,2,m,22,,0,0,0,0,1,1,Simple,,
1331,27,6,2001,Mcomeau,4749.632,6509.978,4749.614,6510.068,33,GA1,29,2,m,41,,0,0,0,0,1,1,Simple,,
1332,27,6,2001,Mcomeau,4749.632,6509.978,4749.614,6510.068,33,GA1,29,3,,,,0,0,0,0,1,1,Simple,,
1333,27,6,2001,Mcomeau,4749.632,6509.978,4749.614,6510.068,33,GA1,29,4,,,,0,0,0,0,1,1,Simple,,
1334,27,6,2001,Mcomeau,4749.632,6509.978,4749.614,6510.068,33,GA1,29,5,f,60,,0,0,1,0,1,1,Simple,,
1335,27,6,2001,Mcomeau,4749.632,6509.978,4749.614,6510.068,33,GA1,29,6,,,,0,0,1,0,1,1,Simple,,
1336,27,6,2001,Mcomeau,4749.632,6509.978,4749.614,6510.068,33,GA1,29,7,f,43,,0,0,1,0,1,1,Simple,,
1337,27,6,2001,Mcomeau,4749.632,6509.978,4749.614,6510.068,33,GA1,29,7,f,54,,0,0,1,0,1,1,Simple,,
1338,27,6,2001,Mcomeau,4749.632,6509.978,4749.614,6510.068,33,GA1,29,7,b3,71,,0,0,1,0,1,1,Simple,,
1339,27,6,2001,Mcomeau,4749.632,6509.978,4749.614,6510.068,33,GA1,29,8,f,32,,0,0,1,0,1,1,Simple,,
1340,27,6,2001,Mcomeau,4749.632,6509.978,4749.614,6510.068,33,GA1,29,9,f,65,,0,0,0,0,1,1,Simple,,
1341,27,6,2001,Mcomeau,4749.632,6509.978,4749.614,6510.068,33,GA1,29,9,m,63,,0,0,0,0,1,1,Simple,,
1342,27,6,2001,Mcomeau,4749.632,6509.978,4749.614,6510.068,33,GA1,29,9,f,34,,0,0,0,0,1,1,Simple,,
1343,27,6,2001,Mcomeau,4749.632,6509.978,4749.614,6510.068,33,GA1,29,9,i,,small,0,0,0,0,1,1,Simple,,
1344,27,6,2001,Mcomeau,4749.632,6509.978,4749.614,6510.068,33,GA1,29,9,m,52,,0,0,0,0,1,1,Simple,,
1345,27,6,2001,Mcomeau,4749.632,6509.978,4749.614,6510.068,33,GA1,29,10,m,52,,0,0,0,0,1,1,Simple,,
1346,27,6,2001,Mcomeau,4749.632,6509.978,4749.614,6510.068,33,GA1,29,11,m,47,,0,0,1,0,1,1,Simple,,
1347,27,6,2001,Mcomeau,4749.632,6509.978,4749.614,6510.068,33,GA1,29,12,,,,0,0,1,0,1,1,Simple,,
1348,27,6,2001,Mcomeau,4749.632,6509.978,4749.614,6510.068,33,GA1,29,13,,,,0,0,1,0,1,1,Simple,,
1349,27,6,2001,Mcomeau,4749.632,6509.978,4749.614,6510.068,33,GA1,29,14,,,,0,0,1,0,1,1,Simple,,
1350,27,6,2001,Mcomeau,4749.632,6509.978,4749.614,6510.068,33,GA1,29,15,m,39,,0,0,1,0,1,1,Simple,,
1351,27,6,2001,Mcomeau,4749.632,6509.978,4749.614,6510.068,33,GA1,29,16,f,24,,0,0,1,0,1,1,Simple,,
1352,27,6,2001,Mcomeau,4749.632,6509.978,4749.614,6510.068,33,GA1,29,17,f,61,,0,0,0,0,0,1,Simple,,
1353,27,6,2001,Mcomeau,4749.632,6509.978,4749.614,6510.068,33,GA1,29,17,m,27,,0,0,0,0,0,1,Simple,,
1354,27,6,2001,Mcomeau,4749.632,6509.978,4749.614,6510.068,33,GA1,29,17,f,52,,0,0,0,0,0,1,Simple,,
1355,27,6,2001,Mcomeau,4749.632,6509.978,4749.614,6510.068,33,GA1,29,18,,,,0,0,0,0,1,1,Simple,,
1356,27,6,2001,Mcomeau,4749.632,6509.978,4749.614,6510.068,33,GA1,29,19,m,46,,0,0,0,0,1,1,Simple,,
1357,27,6,2001,Mcomeau,4749.632,6509.978,4749.614,6510.068,33,GA1,29,19,m,22,,0,0,0,0,1,1,Simple,,
1358,27,6,2001,Glandry,4749.632,6509.978,4749.614,6510.068,33,GA1,29,1,f,50,,0,0,1,0,0,1,Simple,,
1359,27,6,2001,Glandry,4749.632,6509.978,4749.614,6510.068,33,GA1,29,1,f,43,,0,0,1,0,0,1,Simple,,
1360,27,6,2001,Glandry,4749.632,6509.978,4749.614,6510.068,33,GA1,29,2,m,64,,0,0,1,0,0,1,Simple,,
1361,27,6,2001,Glandry,4749.632,6509.978,4749.614,6510.068,33,GA1,29,3,f,59,,0,0,1,0,0,1,Simple,,
1362,27,6,2001,Glandry,4749.632,6509.978,4749.614,6510.068,33,GA1,29,3,m,43,,0,0,1,0,0,1,Simple,,
1363,27,6,2001,Glandry,4749.632,6509.978,4749.614,6510.068,33,GA1,29,3,f,15,,0,0,1,0,0,1,Simple,,
1364,27,6,2001,Glandry,4749.632,6509.978,4749.614,6510.068,33,GA1,29,3,f,49,,0,0,1,0,0,1,Simple,,
1365,27,6,2001,Glandry,4749.632,6509.978,4749.614,6510.068,33,GA1,29,4,m,40,,0,0,1,0,0,1,Simple,,
1366,27,6,2001,Glandry,4749.632,6509.978,4749.614,6510.068,33,GA1,29,4,m,23,,0,0,1,0,0,1,Simple,,
1367,27,6,2001,Glandry,4749.632,6509.978,4749.614,6510.068,33,GA1,29,5,f,49,,0,0,1,0,0,1,Simple,,
1368,27,6,2001,Glandry,4749.632,6509.978,4749.614,6510.068,33,GA1,29,6,b3,70,,0,0,1,0,0,1,Simple,,
1369,27,6,2001,Glandry,4749.632,6509.978,4749.614,6510.068,33,GA1,29,7,m,63,,0,0,1,0,0,1,Simple,,
1370,27,6,2001,Glandry,4749.632,6509.978,4749.614,6510.068,33,GA1,29,8,b3,70,,0,0,1,0,0,1,Simple,,
1371,27,6,2001,Glandry,4749.632,6509.978,4749.614,6510.068,33,GA1,29,9,f,26,,0,0,1,0,0,1,Simple,,
1372,27,6,2001,Glandry,4749.632,6509.978,4749.614,6510.068,33,GA1,29,9,f,52,,0,0,1,0,0,1,Simple,,
1373,27,6,2001,Glandry,4749.632,6509.978,4749.614,6510.068,33,GA1,29,10,m,26,,0,0,1,0,0,1,Simple,,
1374,27,6,2001,Glandry,4749.632,6509.978,4749.614,6510.068,33,GA1,29,10,m,46,,0,0,1,0,0,1,Simple,,
1375,27,6,2001,Glandry,4749.632,6509.978,4749.614,6510.068,33,GA1,29,11,,,,0,0,1,0,0,1,Simple,,
1376,27,6,2001,Glandry,4749.632,6509.978,4749.614,6510.068,33,GA1,29,12,,,,0,0,1,0,0,1,Simple,,
1377,27,6,2001,Glandry,4749.632,6509.978,4749.614,6510.068,33,GA1,29,13,,,,0,0,1,0,0,1,Simple,,
1378,27,6,2001,Glandry,4749.632,6509.978,4749.614,6510.068,33,GA1,29,14,f,30,,0,0,1,0,0,1,Simple,,
1379,27,6,2001,Glandry,4749.632,6509.978,4749.614,6510.068,33,GA1,29,15,,,,0,0,1,0,0,1,Simple,,
1380,27,6,2001,Glandry,4749.632,6509.978,4749.614,6510.068,33,GA1,29,16,f,56,,0,0,1,0,0,1,Simple,,
1381,27,6,2001,Glandry,4749.632,6509.978,4749.614,6510.068,33,GA1,29,16,m,58,,0,0,1,0,0,1,Simple,,
1382,27,6,2001,Glandry,4749.632,6509.978,4749.614,6510.068,33,GA1,29,17,f,50,,0,0,1,0,0,1,Simple,,
1383,27,6,2001,Glandry,4749.632,6509.978,4749.614,6510.068,33,GA1,29,18,m,33,,0,0,1,0,0,1,Simple,,
1384,27,6,2001,Glandry,4749.632,6509.978,4749.614,6510.068,33,GA1,29,19,i,26,±25,0,0,1,0,0,1,Simple,,
1388,27,6,2001,Bcomeau,4749.613,6510.193,4749.601,6510.284,33,GA1,30,3,,,,0,0,1,0,0,1,Simple,,
1389,27,6,2001,Bcomeau,4749.613,6510.193,4749.601,6510.284,33,GA1,30,4,,,,0,0,1,0,0,1,Simple,,
1391,27,6,2001,Bcomeau,4749.613,6510.193,4749.601,6510.284,33,GA1,30,6,m,43,,0,0,1,0,0,1,Simple,,
1392,27,6,2001,Bcomeau,4749.613,6510.193,4749.601,6510.284,33,GA1,30,6,f,21,,0,0,1,0,0,1,Simple,,
1396,27,6,2001,Bcomeau,4749.613,6510.193,4749.601,6510.284,33,GA1,30,10,,,,0,0,1,0,1,1,Simple,,
1397,27,6,2001,Bcomeau,4749.613,6510.193,4749.601,6510.284,33,GA1,30,11,m,53,,0,0,0,0,1,1,Simple,,
1398,27,6,2001,Bcomeau,4749.613,6510.193,4749.601,6510.284,33,GA1,30,11,m,61,,0,0,0,0,1,1,Simple,,
1400,27,6,2001,Bcomeau,4749.613,6510.193,4749.601,6510.284,33,GA1,30,13,,,,0,0,0,0,1,1,Simple,,
1401,27,6,2001,Bcomeau,4749.613,6510.193,4749.601,6510.284,33,GA1,30,14,m,57,,0,0,0,0,1,1,Simple,,
1402,27,6,2001,Bcomeau,4749.613,6510.193,4749.601,6510.284,33,GA1,30,15,,,,0,0,0,0,1,1,Simple,,
1403,27,6,2001,Bcomeau,4749.613,6510.193,4749.601,6510.284,33,GA1,30,16,,,,0,0,1,0,0,1,Simple,,
1414,27,6,2001,Rvienneau,4749.613,6510.193,4749.601,6510.284,33,GA1,30,7,f,45,,0,0,1,0,0,1,Simple,,
1415,27,6,2001,Rvienneau,4749.613,6510.193,4749.601,6510.284,33,GA1,30,8,m,63,,0,0,1,0,0,1,Simple,,
1416,27,6,2001,Rvienneau,4749.613,6510.193,4749.601,6510.284,33,GA1,30,8,m,32,,0,0,1,0,0,1,Simple,,
1417,27,6,2001,Rvienneau,4749.613,6510.193,4749.601,6510.284,33,GA1,30,9,m,42,,0,0,1,0,0,0,Simple,,
1419,27,6,2001,Rvienneau,4749.613,6510.193,4749.601,6510.284,33,GA1,30,11,m,68,,0,0,1,0,0,1,Simple,,
1420,27,6,2001,Rvienneau,4749.613,6510.193,4749.601,6510.284,33,GA1,30,11,m,48,,0,0,1,0,0,1,Simple,,
1421,27,6,2001,Rvienneau,4749.613,6510.193,4749.601,6510.284,33,GA1,30,12,,,,0,0,1,0,0,1,Simple,,
1422,27,6,2001,Rvienneau,4749.613,6510.193,4749.601,6510.284,33,GA1,30,13,f,64,,0,0,1,0,0,1,Simple,,
1423,27,6,2001,Rvienneau,4749.613,6510.193,4749.601,6510.284,33,GA1,30,14,f,63,,0,0,1,0,0,1,Simple,,
1424,27,6,2001,Rvienneau,4749.613,6510.193,4749.601,6510.284,33,GA1,30,14,m,57,,0,0,1,0,0,1,Simple,,
1425,27,6,2001,Rvienneau,4749.613,6510.193,4749.601,6510.284,33,GA1,30,14,i,23,±20,0,0,1,0,0,1,Simple,,
1426,27,6,2001,Rvienneau,4749.613,6510.193,4749.601,6510.284,33,GA1,30,15,,,,0,0,1,0,0,1,Simple,,
1427,27,6,2001,Rvienneau,4749.613,6510.193,4749.601,6510.284,33,GA1,30,16,f,45,,0,0,1,0,0,1,Simple,,
1432,27,6,2001,Mcomeau,4749.602,6510.156,4749.589,6510.284,34,GA1,31,1,f,37,,0,0,0,0,1,1,Simple,,
1433,27,6,2001,Mcomeau,4749.602,6510.156,4749.589,6510.284,34,GA1,31,1,m,69,,0,0,0,0,1,1,Simple,,
1434,27,6,2001,Mcomeau,4749.602,6510.156,4749.589,6510.284,34,GA1,31,1,f,60,,0,0,0,0,1,1,Simple,,
1435,27,6,2001,Mcomeau,4749.602,6510.156,4749.589,6510.284,34,GA1,31,1,m,31,,0,0,0,0,1,1,Simple,,
1436,27,6,2001,Mcomeau,4749.602,6510.156,4749.589,6510.284,34,GA1,31,1,i,75,canner,0,0,0,0,1,1,Simple,,
1437,27,6,2001,Mcomeau,4749.602,6510.156,4749.589,6510.284,34,GA1,31,2,,,,0,0,1,0,1,1,Simple,,
1440,27,6,2001,Mcomeau,4749.602,6510.156,4749.589,6510.284,34,GA1,31,5,f,62,,0,0,1,0,0,0,Simple,,
1441,27,6,2001,Mcomeau,4749.602,6510.156,4749.589,6510.284,34,GA1,31,6,f,45,,0,0,0,0,1,1,Simple,,
1442,27,6,2001,Mcomeau,4749.602,6510.156,4749.589,6510.284,34,GA1,31,7,m,57,,0,0,1,0,0,0,Simple,,
1443,27,6,2001,Mcomeau,4749.602,6510.156,4749.589,6510.284,34,GA1,31,7,i,66,±60,0,0,1,0,0,0,Simple,,
1444,27,6,2001,Mcomeau,4749.602,6510.156,4749.589,6510.284,34,GA1,31,8,f,33,,0,0,1,0,0,0,Simple,,
1448,27,6,2001,Mcomeau,4749.602,6510.156,4749.589,6510.284,34,GA1,31,12,f,47,,0,0,1,0,0,0,Simple,,
1450,27,6,2001,Mcomeau,4749.602,6510.156,4749.589,6510.284,34,GA1,31,14,m,22,,0,0,1,0,0,1,Simple,,
1451,27,6,2001,Mcomeau,4749.602,6510.156,4749.589,6510.284,34,GA1,31,14,m,63,,0,0,1,0,0,1,Simple,,
1452,27,6,2001,Mcomeau,4749.602,6510.156,4749.589,6510.284,34,GA1,31,15,m,47,,0,0,1,0,0,1,Simple,,
1453,27,6,2001,Mcomeau,4749.602,6510.156,4749.589,6510.284,34,GA1,31,16,,,,0,0,1,0,1,1,Simple,,
1454,27,6,2001,Mcomeau,4749.602,6510.156,4749.589,6510.284,34,GA1,31,17,f,41,,0,0,1,0,1,1,Simple,,
1455,27,6,2001,Mcomeau,4749.602,6510.156,4749.589,6510.284,34,GA1,31,18,,,,0,0,1,0,0,1,Simple,,
1456,27,6,2001,Mcomeau,4749.602,6510.156,4749.589,6510.284,34,GA1,31,19,,,,0,0,1,0,0,1,Simple,,
1457,27,6,2001,Mcomeau,4749.602,6510.156,4749.589,6510.284,34,GA1,31,20,m,27,,0,0,1,0,0,1,Simple,,
1458,27,6,2001,Mcomeau,4749.602,6510.156,4749.589,6510.284,34,GA1,31,20,f,45,,0,0,1,0,0,1,Simple,,
1459,27,6,2001,Glandry,4749.602,6510.156,4749.589,6510.284,34,GA1,31,1,f,23,,0,0,1,0,0,1,Simple,,
1460,27,6,2001,Glandry,4749.602,6510.156,4749.589,6510.284,34,GA1,31,2,m,53,,0,0,1,0,0,1,Simple,,
1461,27,6,2001,Glandry,4749.602,6510.156,4749.589,6510.284,34,GA1,31,2,f,47,,0,0,1,0,0,1,Simple,,
1462,27,6,2001,Glandry,4749.602,6510.156,4749.589,6510.284,34,GA1,31,3,f,47,,0,0,1,0,0,1,Simple,,
1463,27,6,2001,Glandry,4749.602,6510.156,4749.589,6510.284,34,GA1,31,3,m,61,,0,0,1,0,0,1,Simple,,
1464,27,6,2001,Glandry,4749.602,6510.156,4749.589,6510.284,34,GA1,31,4,,,,0,0,1,0,0,1,Simple,,
1465,27,6,2001,Glandry,4749.602,6510.156,4749.589,6510.284,34,GA1,31,5,f,53,,0,0,1,0,0,1,Simple,,
1466,27,6,2001,Glandry,4749.602,6510.156,4749.589,6510.284,34,GA1,31,6,m,51,,0,0,1,0,0,1,Simple,,
1467,27,6,2001,Glandry,4749.602,6510.156,4749.589,6510.284,34,GA1,31,6,m,26,,0,0,1,0,0,1,Simple,,
1468,27,6,2001,Glandry,4749.602,6510.156,4749.589,6510.284,34,GA1,31,7,m,62,,0,0,1,0,0,1,Simple,,
1469,27,6,2001,Glandry,4749.602,6510.156,4749.589,6510.284,34,GA1,31,7,f,62,,0,0,1,0,0,1,Simple,,
1470,27,6,2001,Glandry,4749.602,6510.156,4749.589,6510.284,34,GA1,31,8,m,47,,0,0,1,0,0,1,Simple,,
1471,27,6,2001,Glandry,4749.602,6510.156,4749.589,6510.284,34,GA1,31,9,m,62,,0,0,1,0,0,1,Simple,,
1472,27,6,2001,Glandry,4749.602,6510.156,4749.589,6510.284,34,GA1,31,10,,,,0,0,1,0,0,0,Simple,,
1473,27,6,2001,Glandry,4749.602,6510.156,4749.589,6510.284,34,GA1,31,11,f,58,,0,0,1,0,0,1,Simple,,
1474,27,6,2001,Glandry,4749.602,6510.156,4749.589,6510.284,34,GA1,31,12,,,,0,0,1,0,0,1,Simple,,
1475,27,6,2001,Glandry,4749.602,6510.156,4749.589,6510.284,34,GA1,31,13,m,62,,0,0,1,0,0,1,Simple,,
1476,27,6,2001,Glandry,4749.602,6510.156,4749.589,6510.284,34,GA1,31,14,,,,0,0,1,0,0,1,Simple,,
1477,27,6,2001,Glandry,4749.602,6510.156,4749.589,6510.284,34,GA1,31,15,,,,0,0,1,0,0,1,Simple,,
1478,27,6,2001,Glandry,4749.602,6510.156,4749.589,6510.284,34,GA1,31,16,m,38,,0,0,1,0,0,1,Simple,,
1479,27,6,2001,Glandry,4749.602,6510.156,4749.589,6510.284,34,GA1,31,17,m,22,,0,0,1,0,0,1,Simple,,
1480,27,6,2001,Glandry,4749.602,6510.156,4749.589,6510.284,34,GA1,31,18,m,56,,0,0,1,0,0,1,Simple,,
1481,27,6,2001,Glandry,4749.602,6510.156,4749.589,6510.284,34,GA1,31,18,f,65,,0,0,1,0,0,1,Simple,,
1482,27,6,2001,Glandry,4749.602,6510.156,4749.589,6510.284,34,GA1,31,19,m,56,,0,0,1,0,0,1,Simple,,
1483,27,6,2001,Glandry,4749.602,6510.156,4749.589,6510.284,34,GA1,31,19,f,32,,0,0,1,0,0,1,Simple,,
1484,27,6,2001,Glandry,4749.602,6510.156,4749.589,6510.284,34,GA1,31,20,,,,0,0,1,0,0,1,Simple,,
1496,27,6,2001,Bcomeau,4749.547,6510.209,4749.514,6510.271,30,GA1,32,12,m,56,,0,0,0,0,1,1,Simple,,
1497,27,6,2001,Bcomeau,4749.547,6510.209,4749.514,6510.271,30,GA1,32,12,f,47,,0,0,0,0,1,1,Simple,,
1498,27,6,2001,Bcomeau,4749.547,6510.209,4749.514,6510.271,30,GA1,32,13,,,,0,0,1,0,0,1,Simple,,
1499,27,6,2001,Bcomeau,4749.547,6510.209,4749.514,6510.271,30,GA1,32,14,m,62,,0,0,0,0,0,1,Simple,,
1500,27,6,2001,Bcomeau,4749.547,6510.209,4749.514,6510.271,30,GA1,32,15,m,47,,0,0,0,0,1,1,Simple,,
1501,27,6,2001,Bcomeau,4749.547,6510.209,4749.514,6510.271,30,GA1,32,16,,,,0,0,0,0,1,1,Simple,,
1502,27,6,2001,Bcomeau,4749.547,6510.209,4749.514,6510.271,30,GA1,32,17,,,,0,0,0,0,1,1,Simple,,
1503,27,6,2001,Bcomeau,4749.547,6510.209,4749.514,6510.271,30,GA1,32,18,,,,0,0,0,0,1,1,Simple,,
1504,27,6,2001,Bcomeau,4749.547,6510.209,4749.514,6510.271,30,GA1,32,19,,,,0,0,0,0,1,1,Simple,,
1505,27,6,2001,Bcomeau,4749.547,6510.209,4749.514,6510.271,30,GA1,32,20,,,,0,0,0,0,1,1,Simple,,
1518,27,6,2001,Rvienneau,4749.547,6510.209,4749.514,6510.271,30,GA1,32,13,m,45,,0,0,1,0,0,1,Simple,,
1521,27,6,2001,Rvienneau,4749.547,6510.209,4749.514,6510.271,30,GA1,32,16,m,26,,0,0,1,0,0,1,Simple,,
1523,27,6,2001,Rvienneau,4749.547,6510.209,4749.514,6510.271,30,GA1,32,18,,,,0,0,1,0,0,1,Simple,,
1524,27,6,2001,Rvienneau,4749.547,6510.209,4749.514,6510.271,30,GA1,32,19,f,56,,0,0,1,0,0,1,Simple,,
1525,27,6,2001,Rvienneau,4749.547,6510.209,4749.514,6510.271,30,GA1,32,20,f,48,,0,0,1,0,0,1,Simple,,
