Marker,Jour,Mois,Année,Plongeur,Début - lat.,Début - long.,Fin - lat.,Fin - long.,Depth,Transect,Trans,section,sexe,LC,Escape,Sa,Va,Du,Al,Gr,Ca,type,commentaire,fond,,
1560,31,8,2001,Mcomeau,4749.704,6509.350,4749.72,6509.275,29,GA2,34,10,m,41,,0,0,0,0,1,1,Simple,,,,
1561,31,8,2001,Mcomeau,4749.704,6509.350,4749.72,6509.275,29,GA2,34,11,i,55,±50,0,0,0,0,1,1,Simple,,,,
1563,31,8,2001,Mcomeau,4749.704,6509.350,4749.72,6509.275,29,GA2,34,13,m,37,,0,0,0,0,1,1,Simple,,,,
1564,31,8,2001,Mcomeau,4749.704,6509.350,4749.72,6509.275,29,GA2,34,13,f,48,,0,0,0,0,1,1,Simple,,,,
1565,31,8,2001,Mcomeau,4749.704,6509.350,4749.72,6509.275,29,GA2,34,14,,,,0,0,0,0,1,1,Simple,,,,
1566,31,8,2001,Mcomeau,4749.704,6509.350,4749.72,6509.275,29,GA2,34,15,m,45,,0,0,1,0,1,1,Simple,,,,
1567,31,8,2001,Mcomeau,4749.704,6509.350,4749.72,6509.275,29,GA2,34,15,m,56,,0,0,1,0,1,1,Simple,,,,
1568,31,8,2001,Mcomeau,4749.704,6509.350,4749.72,6509.275,29,GA2,34,15,f,28,,0,0,1,0,1,1,Simple,,,,
1570,31,8,2001,Mcomeau,4749.704,6509.350,4749.72,6509.275,29,GA2,34,17,f,64,,0,0,1,0,1,1,Simple,,,,
1573,31,8,2001,Mcomeau,4749.704,6509.350,4749.72,6509.275,29,GA2,34,20,m,12,,0,0,0,0,1,1,Simple,,,,
1574,31,8,2001,Mcomeau,4749.704,6509.350,4749.72,6509.275,29,GA2,34,20,m,102,,0,0,0,0,1,1,Simple,,,,
1575,31,8,2001,Mcomeau,4749.704,6509.350,4749.72,6509.275,29,GA2,34,20,f,49,,0,0,0,0,1,1,Simple,,,,
1581,31,8,2001,Rvienneau,4749.704,6509.350,4749.72,6509.275,29,GA2,34,6,m,68,,0,0,1,0,0,1,Simple,,,,
1582,31,8,2001,Rvienneau,4749.704,6509.350,4749.72,6509.275,29,GA2,34,7,f,49,,0,0,1,0,0,1,Simple,,,,
1590,31,8,2001,Rvienneau,4749.704,6509.350,4749.72,6509.275,29,GA2,34,15,m,43,,0,0,0,0,0,1,Simple,,,,
1594,31,8,2001,Rvienneau,4749.704,6509.350,4749.72,6509.275,29,GA2,34,19,f,32,,0,0,1,0,0,1,Simple,,,,
1595,31,8,2001,Rvienneau,4749.704,6509.350,4749.72,6509.275,29,GA2,34,19,f,71,,0,0,1,0,0,1,Simple,,,,
1596,31,8,2001,Rvienneau,4749.704,6509.350,4749.72,6509.275,29,GA2,34,20,m,59,,0,0,1,0,0,1,Simple,,,,
1597,31,8,2001,Rvienneau,4749.704,6509.350,4749.72,6509.275,29,GA2,34,20,f,58,,0,0,1,0,0,1,Simple,,,,
1598,31,8,2001,Rvienneau,4749.704,6509.350,4749.72,6509.275,29,GA2,34,20,m,72,,0,0,1,0,0,1,Simple,,,,
1599,31,8,2001,Glandry,4749.643,6509.558,4749.647,6509.469,27,GA2,35,1,I,76,canner,0,0,1,0,0,1,Simple,,,,
1600,31,8,2001,Glandry,4749.643,6509.558,4749.647,6509.469,27,GA2,35,2,m,32,,0,0,1,0,0,1,Simple,,,,
1601,31,8,2001,Glandry,4749.643,6509.558,4749.647,6509.469,27,GA2,35,2,f,40,,0,0,1,0,0,1,Simple,,,,
1602,31,8,2001,Glandry,4749.643,6509.558,4749.647,6509.469,27,GA2,35,3,f,82,,0,0,1,0,0,1,Simple,,,,
1603,31,8,2001,Glandry,4749.643,6509.558,4749.647,6509.469,27,GA2,35,3,m,47,,0,0,1,0,0,1,Simple,,,,
1604,31,8,2001,Glandry,4749.643,6509.558,4749.647,6509.469,27,GA2,35,4,,,,0,0,1,0,0,1,Simple,,,,
1605,31,8,2001,Glandry,4749.643,6509.558,4749.647,6509.469,27,GA2,35,5,,,,0,0,1,0,0,1,Simple,,,,
1606,31,8,2001,Glandry,4749.643,6509.558,4749.647,6509.469,27,GA2,35,6,b1,68,,0,0,1,0,0,1,Simple,,,,
1607,31,8,2001,Glandry,4749.643,6509.558,4749.647,6509.469,27,GA2,35,6,f,36,,0,0,1,0,0,1,Simple,,,,
1608,31,8,2001,Glandry,4749.643,6509.558,4749.647,6509.469,27,GA2,35,7,,,,0,0,1,0,0,1,Simple,,,,
1609,31,8,2001,Glandry,4749.643,6509.558,4749.647,6509.469,27,GA2,35,8,m,25,,0,0,1,0,0,1,Simple,,,,
1610,31,8,2001,Glandry,4749.643,6509.558,4749.647,6509.469,27,GA2,35,8,f,65,,0,0,1,0,0,1,Simple,,,,
1611,31,8,2001,Glandry,4749.643,6509.558,4749.647,6509.469,27,GA2,35,9,m,62,,0,0,1,0,0,1,Simple,,,,
1612,31,8,2001,Glandry,4749.643,6509.558,4749.647,6509.469,27,GA2,35,9,f,26,,0,0,1,0,0,1,Simple,,,,
1613,31,8,2001,Glandry,4749.643,6509.558,4749.647,6509.469,27,GA2,35,9,I,25,±25,0,0,1,0,0,1,Simple,,,,
1614,31,8,2001,Glandry,4749.643,6509.558,4749.647,6509.469,27,GA2,35,10,,,,0,0,1,0,0,1,Simple,,,,
1615,31,8,2001,Glandry,4749.643,6509.558,4749.647,6509.469,27,GA2,35,11,,,,0,0,1,0,0,1,Simple,,,,
1616,31,8,2001,Glandry,4749.643,6509.558,4749.647,6509.469,27,GA2,35,12,,,,0,0,1,0,0,1,Simple,,,,
1617,31,8,2001,Glandry,4749.643,6509.558,4749.647,6509.469,27,GA2,35,13,m,60,,0,0,1,0,0,1,Simple,,,,
1618,31,8,2001,Glandry,4749.643,6509.558,4749.647,6509.469,27,GA2,35,14,f,40,,0,0,1,0,0,1,Simple,,,,
1619,31,8,2001,Glandry,4749.643,6509.558,4749.647,6509.469,27,GA2,35,14,f,41,,0,0,1,0,0,1,Simple,,,,
1620,31,8,2001,Glandry,4749.643,6509.558,4749.647,6509.469,27,GA2,35,15,f,20,,0,0,1,0,0,1,Simple,,,,
1621,31,8,2001,Glandry,4749.643,6509.558,4749.647,6509.469,27,GA2,35,16,m,54,,0,0,1,0,0,1,Simple,,,,
1622,31,8,2001,Glandry,4749.643,6509.558,4749.647,6509.469,27,GA2,35,16,I,26,±25,0,0,1,0,0,1,Simple,,,,
1623,31,8,2001,Glandry,4749.643,6509.558,4749.647,6509.469,27,GA2,35,17,f,29,,0,0,1,0,0,1,Simple,,,,
1624,31,8,2001,Glandry,4749.643,6509.558,4749.647,6509.469,27,GA2,35,18,,,,0,0,1,0,0,1,Simple,,,,
1626,31,8,2001,Glandry,4749.643,6509.558,4749.647,6509.469,27,GA2,35,20,f,40,,0,0,1,0,0,1,Simple,,,,
1628,31,8,2001,Bcomeau,4749.643,6509.558,4749.647,6509.469,27,GA2,35,2,m,21,,0,0,0,0,1,1,Simple,,,,
1629,31,8,2001,Bcomeau,4749.643,6509.558,4749.647,6509.469,27,GA2,35,2,m,49,,0,0,0,0,1,1,Simple,,,,
1630,31,8,2001,Bcomeau,4749.643,6509.558,4749.647,6509.469,27,GA2,35,3,f,37,,0,0,0,0,1,0,Simple,,,,
1631,31,8,2001,Bcomeau,4749.643,6509.558,4749.647,6509.469,27,GA2,35,3,i,21,±20,0,0,0,0,1,0,Simple,,,,
1632,31,8,2001,Bcomeau,4749.643,6509.558,4749.647,6509.469,27,GA2,35,4,f,31,,0,0,0,0,1,0,Simple,,,,
1633,31,8,2001,Bcomeau,4749.643,6509.558,4749.647,6509.469,27,GA2,35,4,m,58,,0,0,0,0,1,0,Simple,,,,
1634,31,8,2001,Bcomeau,4749.643,6509.558,4749.647,6509.469,27,GA2,35,5,f,20,,0,0,0,0,1,1,Simple,,,,
1637,31,8,2001,Bcomeau,4749.643,6509.558,4749.647,6509.469,27,GA2,35,8,,,,0,0,0,0,1,1,Simple,,,,
1638,31,8,2001,Bcomeau,4749.643,6509.558,4749.647,6509.469,27,GA2,35,9,,,,0,0,0,0,1,1,Simple,,,,
1639,31,8,2001,Bcomeau,4749.643,6509.558,4749.647,6509.469,27,GA2,35,10,f,50,,0,0,0,0,1,1,Simple,,,,
1640,31,8,2001,Bcomeau,4749.643,6509.558,4749.647,6509.469,27,GA2,35,10,f,62,,0,0,0,0,1,1,Simple,,,,
1641,31,8,2001,Bcomeau,4749.643,6509.558,4749.647,6509.469,27,GA2,35,10,f,72,,0,0,0,0,1,1,Simple,,,,
1642,31,8,2001,Bcomeau,4749.643,6509.558,4749.647,6509.469,27,GA2,35,11,f,21,,0,0,0,0,1,1,Simple,,,,
1643,31,8,2001,Bcomeau,4749.643,6509.558,4749.647,6509.469,27,GA2,35,11,f,50,,0,0,0,0,1,1,Simple,,,,
1644,31,8,2001,Bcomeau,4749.643,6509.558,4749.647,6509.469,27,GA2,35,11,m,33,,0,0,0,0,1,1,Simple,,,,
1645,31,8,2001,Bcomeau,4749.643,6509.558,4749.647,6509.469,27,GA2,35,12,,,,0,0,0,0,1,0,Simple,,,,
1646,31,8,2001,Bcomeau,4749.643,6509.558,4749.647,6509.469,27,GA2,35,13,f,70,,0,0,0,0,1,1,Simple,,,,
1647,31,8,2001,Bcomeau,4749.643,6509.558,4749.647,6509.469,27,GA2,35,13,m,30,,0,0,0,0,1,1,Simple,,,,
1648,31,8,2001,Bcomeau,4749.643,6509.558,4749.647,6509.469,27,GA2,35,13,m,59,,0,0,0,0,1,1,Simple,,,,
1649,31,8,2001,Bcomeau,4749.643,6509.558,4749.647,6509.469,27,GA2,35,13,f,30,,0,0,0,0,1,1,Simple,,,,
1650,31,8,2001,Bcomeau,4749.643,6509.558,4749.647,6509.469,27,GA2,35,13,m,13,,0,0,0,0,1,1,Simple,,,,
1651,31,8,2001,Bcomeau,4749.643,6509.558,4749.647,6509.469,27,GA2,35,14,m,55,,0,0,0,0,1,1,Simple,,,,
1652,31,8,2001,Bcomeau,4749.643,6509.558,4749.647,6509.469,27,GA2,35,14,f,75,,0,0,0,0,1,1,Simple,,,,
1658,31,8,2001,Bcomeau,4749.643,6509.558,4749.647,6509.469,27,GA2,35,20,f,127,,0,0,1,0,0,1,Simple,,,,
